,sku,quantity,servicelevel,productiondays,price,@material,@printing,@size
15468,FL-140H-A5-44,10000,standard,2,329.35,140goffset,bothsides,a5
15467,FL-140H-A5-44,10000,saver,6,313.71,140goffset,bothsides,a5
4608,FL-135G-US-44,10000,express,1,125.8,135ggloss,bothsides,us
13581,FL-250S-A5-44,10000,express,0,249.68,250gsilk,bothsides,a5
4607,FL-135G-US-44,10000,standard,1,102.95,135ggloss,bothsides,us
4606,FL-135G-US-44,10000,saver,4,94.86,135ggloss,bothsides,us
17289,FL-140H-VG-40,10000,saver,6,478.39,140goffset,oneside,carrelarge
22541,FL-400S-AL-40,10000,standard,4,399.27,400gsilk,oneside,along
12973,FL-135G-US-40,10000,saver,4,94.91,135ggloss,oneside,us
5748,FL-400S-VG-40,10000,saver,2,579.64,400gsilk,oneside,carrelarge
5078,FL-250G-A5-44,10000,standard,2,232.98,250ggloss,bothsides,a5
20809,FL-250G-VG-44,10000,standard,3,389.24,250ggloss,bothsides,carrelarge
20810,FL-250G-VG-44,10000,express,1,420.79,250ggloss,bothsides,carrelarge
22334,FL-170G-A5-40,10000,saver,6,133.39,170ggloss,oneside,a5
5079,FL-250G-A5-44,10000,express,0,269.77,250ggloss,bothsides,a5
16801,FL-140H-A4-40,10000,standard,2,581.43,140goffset,oneside,a4
1799,FL-250S-A5-40,10000,express,0,243.31,250gsilk,oneside,a5
1798,FL-250S-A5-40,10000,standard,2,217.6,250gsilk,oneside,a5
1797,FL-250S-A5-40,10000,saver,4,184.96,250gsilk,oneside,a5
2423,FL-170H-XL-40,10000,express,1,288.87,170goffset,oneside,xlong
14733,FL-170G-AL-40,10000,saver,4,160.99,170ggloss,oneside,along
14734,FL-170G-AL-40,10000,standard,1,183.07,170ggloss,oneside,along
11076,FL-250S-VK-40,10000,standard,2,116.83,250gsilk,oneside,carresmall
11075,FL-250S-VK-40,10000,saver,6,111.31,250gsilk,oneside,carresmall
5673,FL-135S-VG-40,10000,saver,6,198.9,135gsilk,oneside,carrelarge
5674,FL-135S-VG-40,10000,standard,3,208.85,135gsilk,oneside,carrelarge
5988,FL-250G-VG-40,10000,express,1,403.93,250ggloss,oneside,carrelarge
16800,FL-140H-A4-40,10000,saver,6,553.83,140goffset,oneside,a4
4403,FL-170S-A5-44,10000,express,0,198.1,170gsilk,bothsides,a5
4402,FL-170S-A5-44,10000,standard,2,171.09,170gsilk,bothsides,a5
4401,FL-170S-A5-44,10000,saver,4,145.43,170gsilk,bothsides,a5
20808,FL-250G-VG-44,10000,saver,6,357.68,250ggloss,bothsides,carrelarge
5077,FL-250G-A5-44,10000,saver,4,198.04,250ggloss,bothsides,a5
4288,FL-135G-VG-44,10000,express,1,218.33,135ggloss,bothsides,carrelarge
4287,FL-135G-VG-44,10000,standard,3,208.41,135ggloss,bothsides,carrelarge
13271,FL-400S-US-44,10000,standard,1,378.85,400gsilk,bothsides,us
9096,FL-135G-A4-40,10000,standard,2,244.52,135ggloss,oneside,a4
9095,FL-135G-A4-40,10000,saver,4,232.07,135ggloss,oneside,a4
9088,FL-170G-A7-40,10000,standard,2,53.24,170ggloss,oneside,a7
9087,FL-170G-A7-40,10000,saver,6,45.24,170ggloss,oneside,a7
10451,FL-250G-A5-40,10000,saver,4,184.96,250ggloss,oneside,a5
10452,FL-250G-A5-40,10000,standard,2,217.6,250ggloss,oneside,a5
10453,FL-250G-A5-40,10000,express,0,251.96,250ggloss,oneside,a5
20052,FL-400S-VK-40-[ML11],10000,saver,4,386.49,400gmattlaminatedbothsides,oneside,carresmall
17712,FL-170G-A7-44,10000,standard,2,55.5,170ggloss,bothsides,a7
18405,FL-250S-A6-44,10000,express,0,141.35,250gsilk,bothsides,a6
1569,FL-400S-A7-44-[GL11],10000,saver,5,197.29,400gglosslaminatedbothsides,bothsides,a7
13685,FL-170G-VK-40,10000,standard,1,109.1,170ggloss,oneside,carresmall
13684,FL-170G-VK-40,10000,saver,4,92.51,170ggloss,oneside,carresmall
22053,FL-340H-A5-40,10000,saver,6,537.27,300goffset,oneside,a5
22054,FL-340H-A5-40,10000,standard,2,563.95,300goffset,oneside,a5
13311,FL-400S-A5-40-[ML11],10000,saver,5,621.14,400gmattlaminatedbothsides,oneside,a5
13312,FL-400S-A5-40-[ML11],10000,standard,3,685.6,400gmattlaminatedbothsides,oneside,a5
13313,FL-400S-A5-40-[ML11],10000,express,1,758.9,400gmattlaminatedbothsides,oneside,a5
4286,FL-135G-VG-44,10000,saver,6,198.48,135ggloss,bothsides,carrelarge
2608,FL-135G-XL-44,10000,standard,1,231.83,135ggloss,bothsides,xlong
2607,FL-135G-XL-44,10000,saver,4,208.83,135ggloss,bothsides,xlong
1570,FL-400S-A7-44-[GL11],10000,standard,3,387.57,400gglosslaminatedbothsides,bothsides,a7
13270,FL-400S-US-44,10000,saver,2,253.74,400gsilk,bothsides,us
8794,FL-170G-VM-40,10000,saver,4,126.72,170ggloss,oneside,carremedium
5986,FL-250G-VG-40,10000,saver,6,343.34,250ggloss,oneside,carrelarge
13525,FL-400S-A5-40,10000,standard,1,506.85,400gsilk,oneside,a5
2133,FL-170S-A5-40,10000,express,0,181.71,170gsilk,oneside,a5
14750,FL-250S-VK-44,10000,standard,2,143.57,250gsilk,bothsides,carresmall
19802,FL-170S-VK-40,10000,saver,6,111.67,170gsilk,oneside,carresmall
7921,FL-135G-A5-40,10000,saver,4,111.67,135ggloss,oneside,a5
7922,FL-135G-A5-40,10000,standard,2,131.16,135ggloss,oneside,a5
7923,FL-135G-A5-40,10000,express,0,142.15,135ggloss,oneside,a5
22882,FL-340H-A4-40,10000,standard,2,1040.51,300goffset,oneside,a4
22881,FL-340H-A4-40,10000,saver,6,990.83,300goffset,oneside,a4
16516,FL-250G-A7-40,10000,standard,2,68.44,250ggloss,oneside,a7
2864,FL-250G-AL-40,10000,standard,2,159.15,250ggloss,oneside,along
11029,FL-135S-XL-44,10000,standard,1,260.35,135gsilk,bothsides,xlong
11028,FL-135S-XL-44,10000,saver,4,225.39,135gsilk,bothsides,xlong
510,FL-170H-A4-40,10000,saver,6,356.25,170goffset,oneside,a4
11027,FL-170H-VM-44,10000,express,1,225.39,170goffset,bothsides,carremedium
11026,FL-170H-VM-44,10000,standard,3,215.27,170goffset,bothsides,carremedium
11025,FL-170H-VM-44,10000,saver,6,205.15,170goffset,bothsides,carremedium
511,FL-170H-A4-40,10000,standard,3,404.19,170goffset,oneside,a4
22336,FL-170G-A5-40,10000,express,1,167.1,170ggloss,oneside,a5
13579,FL-250S-A5-44,10000,saver,4,198.04,250gsilk,bothsides,a5
13580,FL-250S-A5-44,10000,standard,2,228.87,250gsilk,bothsides,a5
13524,FL-400S-A5-40,10000,saver,2,460.77,400gsilk,oneside,a5
6437,FL-135G-VK-44,10000,saver,4,65.83,135ggloss,bothsides,carresmall
14749,FL-250S-VK-44,10000,saver,6,122.03,250gsilk,bothsides,carresmall
2132,FL-170S-A5-40,10000,standard,2,156.92,170gsilk,oneside,a5
22335,FL-170G-A5-40,10000,standard,4,145.16,170ggloss,oneside,a5
5675,FL-135S-VG-40,10000,express,1,218.79,135gsilk,oneside,carrelarge
8795,FL-170G-VM-40,10000,standard,1,141.45,170ggloss,oneside,carremedium
18404,FL-250S-A6-44,10000,standard,2,122.07,250gsilk,bothsides,a6
18403,FL-250S-A6-44,10000,saver,4,103.77,250gsilk,bothsides,a6
8796,FL-170G-VM-40,10000,express,1,165.02,170ggloss,oneside,carremedium
16515,FL-250G-A7-40,10000,saver,6,58.17,250ggloss,oneside,a7
5281,FL-135G-AL-40,10000,standard,1,154.55,135ggloss,oneside,along
5280,FL-135G-AL-40,10000,saver,4,122.35,135ggloss,oneside,along
8952,FL-400S-VG-40-[ML11],10000,standard,5,1457.52,400gmattlaminatedbothsides,oneside,carrelarge
5987,FL-250G-VG-40,10000,standard,3,373.64,250ggloss,oneside,carrelarge
8951,FL-400S-VG-40-[ML11],10000,saver,3,1104.34,400gmattlaminatedbothsides,oneside,carrelarge
6650,FL-140H-VK-40,10000,standard,2,153.63,140goffset,oneside,carresmall
21455,FL-250G-XL-44,10000,standard,2,290.71,250ggloss,bothsides,xlong
14870,FL-170H-VG-40,10000,express,1,425.95,170goffset,oneside,carrelarge
14869,FL-170H-VG-40,10000,standard,3,406.63,170goffset,oneside,carrelarge
14868,FL-170H-VG-40,10000,saver,6,387.31,170goffset,oneside,carrelarge
6438,FL-135G-VK-44,10000,standard,1,80.69,135ggloss,bothsides,carresmall
21454,FL-250G-XL-44,10000,saver,6,276.91,250ggloss,bothsides,xlong
19803,FL-170S-VK-40,10000,standard,2,117.55,170gsilk,oneside,carresmall
17711,FL-170G-A7-44,10000,saver,6,47.18,170ggloss,bothsides,a7
2131,FL-170S-A5-40,10000,saver,4,151.39,170gsilk,oneside,a5
6649,FL-140H-VK-40,10000,saver,6,146.27,140goffset,oneside,carresmall
22540,FL-400S-AL-40,10000,saver,4,353.27,400gsilk,oneside,along
20053,FL-400S-VK-40-[ML11],10000,standard,3,406.82,400gmattlaminatedbothsides,oneside,carresmall
2110,FL-400S-A7-40-[GL11],10000,standard,3,382.31,400gglosslaminatedbothsides,oneside,a7
23511,FL-170S-A6-44,10000,express,0,108.77,170gsilk,bothsides,a6
16389,FL-140H-VK-44,10000,standard,2,153.63,140goffset,bothsides,carresmall
23510,FL-170S-A6-44,10000,standard,2,93.94,170gsilk,bothsides,a6
3776,FL-400S-VM-40-[GL11],10000,saver,3,584.97,400gglosslaminatedbothsides,oneside,carremedium
3777,FL-400S-VM-40-[GL11],10000,standard,5,657.39,400gglosslaminatedbothsides,oneside,carremedium
23587,FL-250S-AL-44,10000,saver,6,151.79,250gsilk,bothsides,along
12974,FL-135G-US-40,10000,standard,1,100.91,135ggloss,oneside,us
12975,FL-135G-US-40,10000,express,1,123.76,135ggloss,oneside,us
19691,FL-400S-A7-44,10000,saver,2,156.71,400gsilk,bothsides,a7
3251,FL-170H-A6-40,10000,express,1,117.57,170goffset,oneside,a6
19692,FL-400S-A7-44,10000,standard,1,172.38,400gsilk,bothsides,a7
9214,FL-340H-A6-40,10000,standard,2,326.59,300goffset,oneside,a6
9213,FL-340H-A6-40,10000,saver,6,310.95,300goffset,oneside,a6
2899,FL-340H-A5-44,10000,standard,2,563.95,300goffset,bothsides,a5
3950,FL-135G-VG-40,10000,express,1,208.29,135ggloss,oneside,carrelarge
301,FL-135G-A4-44,10000,express,0,283.13,135ggloss,bothsides,a4
3949,FL-135G-VG-40,10000,standard,3,198.82,135ggloss,oneside,carrelarge
300,FL-135G-A4-44,10000,standard,2,257.39,135ggloss,bothsides,a4
23509,FL-170S-A6-44,10000,saver,4,81.86,170gsilk,bothsides,a6
20761,FL-400S-US-40,10000,saver,2,249.35,400gsilk,oneside,us
20762,FL-400S-US-40,10000,standard,1,308.79,400gsilk,oneside,us
11245,FL-170H-VG-44,10000,saver,6,387.31,170goffset,bothsides,carrelarge
11246,FL-170H-VG-44,10000,standard,3,406.63,170goffset,bothsides,carrelarge
18240,FL-170G-AL-44,10000,standard,1,183.07,170ggloss,bothsides,along
11247,FL-170H-VG-44,10000,express,1,425.95,170goffset,bothsides,carrelarge
13872,FL-170S-A7-44,10000,standard,2,55.5,170gsilk,bothsides,a7
6070,FL-400S-VG-44-[GL11],10000,standard,5,1470.14,400gglosslaminatedbothsides,bothsides,carrelarge
13871,FL-170S-A7-44,10000,saver,6,47.18,170gsilk,bothsides,a7
5601,FL-135S-A5-40,10000,saver,4,103.78,135gsilk,oneside,a5
9328,FL-170G-US-40,10000,express,1,163.08,170ggloss,oneside,us
9327,FL-170G-US-40,10000,standard,1,140.12,170ggloss,oneside,us
6069,FL-400S-VG-44-[GL11],10000,saver,3,1141.01,400gglosslaminatedbothsides,bothsides,carrelarge
17816,FL-250S-A7-44,10000,saver,6,70.89,250gsilk,bothsides,a7
22281,FL-170H-AL-40,10000,saver,6,159.15,170goffset,oneside,along
9326,FL-170G-US-40,10000,saver,4,130.72,170ggloss,oneside,us
15149,FL-170S-VM-44,10000,express,2,157.45,170gsilk,bothsides,carremedium
5602,FL-135S-A5-40,10000,standard,2,109.25,135gsilk,oneside,a5
22282,FL-170H-AL-40,10000,standard,3,167.43,170goffset,oneside,along
22283,FL-170H-AL-40,10000,express,1,174.79,170goffset,oneside,along
23159,FL-400S-XL-44,10000,saver,4,637.55,400gsilk,bothsides,xlong
23160,FL-400S-XL-44,10000,standard,4,742.43,400gsilk,bothsides,xlong
8142,FL-140H-A5-40,10000,standard,2,304.51,140goffset,oneside,a5
8141,FL-140H-A5-40,10000,saver,6,289.79,140goffset,oneside,a5
18235,FL-135S-VK-44,10000,saver,4,65.83,135gsilk,bothsides,carresmall
18236,FL-135S-VK-44,10000,standard,1,79.91,135gsilk,bothsides,carresmall
18239,FL-170G-AL-44,10000,saver,4,160.99,170ggloss,bothsides,along
16388,FL-140H-VK-44,10000,saver,6,146.27,140goffset,bothsides,carresmall
5603,FL-135S-A5-40,10000,express,0,131.54,135gsilk,oneside,a5
9097,FL-135G-A4-40,10000,express,0,269.85,135ggloss,oneside,a4
15148,FL-170S-VM-44,10000,standard,3,147.81,170gsilk,bothsides,carremedium
17504,FL-400S-A7-44-[ML11],10000,saver,5,197.29,400gmattlaminatedbothsides,bothsides,a7
18559,FL-400S-A5-44-[GL11],10000,standard,3,707.79,400gglosslaminatedbothsides,bothsides,a5
18558,FL-400S-A5-44-[GL11],10000,saver,5,607.67,400gglosslaminatedbothsides,bothsides,a5
8018,FL-170H-VK-40,10000,express,1,125.11,170goffset,oneside,carresmall
8017,FL-170H-VK-40,10000,standard,3,119.59,170goffset,oneside,carresmall
69,FL-400S-A4-44-[GL11],10000,saver,5,1201.07,400gglosslaminatedbothsides,bothsides,a4
8016,FL-170H-VK-40,10000,saver,6,114.07,170goffset,oneside,carresmall
21017,FL-170G-A5-44,10000,express,1,171.09,170ggloss,bothsides,a5
21016,FL-170G-A5-44,10000,standard,4,158.26,170ggloss,bothsides,a5
21015,FL-170G-A5-44,10000,saver,6,145.43,170ggloss,bothsides,a5
15030,FL-250S-VM-40,10000,standard,2,185.8,250gsilk,oneside,carremedium
15029,FL-250S-VM-40,10000,saver,6,168.9,250gsilk,oneside,carremedium
2421,FL-170H-XL-40,10000,saver,6,263.11,170goffset,oneside,xlong
2422,FL-170H-XL-40,10000,standard,3,275.99,170goffset,oneside,xlong
6404,FL-170S-XL-40,10000,saver,6,241.95,170gsilk,oneside,xlong
23249,FL-140H-VM-40,10000,saver,6,255.75,140goffset,oneside,carremedium
6405,FL-170S-XL-40,10000,standard,2,254.83,170gsilk,oneside,xlong
23250,FL-140H-VM-40,10000,standard,2,267.71,140goffset,oneside,carremedium
17557,FL-250G-A6-44,10000,saver,4,103.77,250ggloss,bothsides,a6
17558,FL-250G-A6-44,10000,standard,2,122.07,250ggloss,bothsides,a6
17559,FL-250G-A6-44,10000,express,0,141.35,250ggloss,bothsides,a6
2109,FL-400S-A7-40-[GL11],10000,saver,5,192.09,400gglosslaminatedbothsides,oneside,a7
22752,FL-250S-XL-44,10000,standard,2,290.71,250gsilk,bothsides,xlong
22751,FL-250S-XL-44,10000,saver,6,276.91,250gsilk,bothsides,xlong
10623,FL-400S-A6-44-[ML11],10000,saver,5,364.31,400gmattlaminatedbothsides,bothsides,a6
18560,FL-400S-A5-44-[GL11],10000,express,1,744.38,400gglosslaminatedbothsides,bothsides,a5
17505,FL-400S-A7-44-[ML11],10000,standard,2,400.34,400gmattlaminatedbothsides,bothsides,a7
16859,FL-170H-A5-40,10000,express,1,201.21,170goffset,oneside,a5
16858,FL-170H-A5-40,10000,standard,3,185.29,170goffset,oneside,a5
16857,FL-170H-A5-40,10000,saver,6,168.78,170goffset,oneside,a5
6740,FL-400S-VK-40,10000,standard,1,194.8,400gsilk,oneside,carresmall
7754,FL-400S-A5-44-[ML11],10000,saver,5,639.6,400gmattlaminatedbothsides,bothsides,a5
10625,FL-400S-A6-44-[ML11],10000,express,1,467.3,400gmattlaminatedbothsides,bothsides,a6
15102,FL-135S-VM-44,10000,express,1,150.91,135gsilk,bothsides,carremedium
15101,FL-135S-VM-44,10000,standard,1,129.87,135gsilk,bothsides,carremedium
15100,FL-135S-VM-44,10000,saver,4,119.3,135gsilk,bothsides,carremedium
15147,FL-170S-VM-44,10000,saver,4,138.16,170gsilk,bothsides,carremedium
7755,FL-400S-A5-44-[ML11],10000,standard,3,746.98,400gmattlaminatedbothsides,bothsides,a5
6739,FL-400S-VK-40,10000,saver,2,185.07,400gsilk,oneside,carresmall
10624,FL-400S-A6-44-[ML11],10000,standard,3,424.78,400gmattlaminatedbothsides,bothsides,a6
13120,FL-400S-XL-44-[ML11],10000,saver,5,892.39,400gmattlaminatedbothsides,bothsides,xlong
13121,FL-400S-XL-44-[ML11],10000,standard,5,999.11,400gmattlaminatedbothsides,bothsides,xlong
21516,FL-400S-AL-40-[ML11],10000,standard,5,527.15,400gmattlaminatedbothsides,oneside,along
8735,FL-400S-US-40-[ML11],10000,saver,6,436.6,400gmattlaminatedbothsides,oneside,us
8736,FL-400S-US-40-[ML11],10000,standard,3,458.43,400gmattlaminatedbothsides,oneside,us
21515,FL-400S-AL-40-[ML11],10000,saver,5,480.23,400gmattlaminatedbothsides,oneside,along
8737,FL-400S-US-40-[ML11],10000,express,1,504.26,400gmattlaminatedbothsides,oneside,us
3948,FL-135G-VG-40,10000,saver,6,189.35,135ggloss,oneside,carrelarge
7756,FL-400S-A5-44-[ML11],10000,express,1,855.62,400gmattlaminatedbothsides,bothsides,a5
23588,FL-250S-AL-44,10000,standard,2,159.15,250gsilk,bothsides,along
512,FL-170H-A4-40,10000,express,1,424.4,170goffset,oneside,a4
829,FL-250G-US-44,10000,saver,6,194.07,250ggloss,bothsides,us
1369,FL-135G-A6-40,10000,saver,4,60.16,135ggloss,oneside,a6
70,FL-400S-A4-44-[GL11],10000,standard,3,1403.95,400gglosslaminatedbothsides,bothsides,a4
6923,FL-400S-VM-40-[ML11],10000,standard,5,682.56,400gmattlaminatedbothsides,oneside,carremedium
23072,FL-250S-VM-44,10000,saver,6,173.29,250gsilk,bothsides,carremedium
19438,FL-140H-VG-44,10000,standard,2,502.31,140goffset,bothsides,carrelarge
4829,FL-400S-A4-40-[ML11],10000,saver,5,1222.15,400gmattlaminatedbothsides,oneside,a4
1370,FL-135G-A6-40,10000,standard,2,65.83,135ggloss,oneside,a6
4830,FL-400S-A4-40-[ML11],10000,standard,3,1446.97,400gmattlaminatedbothsides,oneside,a4
3479,FL-400S-A4-40,10000,standard,4,1310.42,400gsilk,oneside,a4
3478,FL-400S-A4-40,10000,saver,1,910.68,400gsilk,oneside,a4
23073,FL-250S-VM-44,10000,standard,2,190.62,250gsilk,bothsides,carremedium
19135,FL-400S-AL-44-[GL11],10000,standard,5,508.75,400gglosslaminatedbothsides,bothsides,along
19134,FL-400S-AL-44-[GL11],10000,saver,5,461.83,400gglosslaminatedbothsides,bothsides,along
14200,FL-135S-VK-40,10000,saver,4,62.54,135gsilk,oneside,carresmall
19437,FL-140H-VG-44,10000,saver,6,478.39,140goffset,bothsides,carrelarge
1371,FL-135G-A6-40,10000,express,0,71.75,135ggloss,oneside,a6
7170,FL-170G-VM-44,10000,saver,4,138.16,170ggloss,bothsides,carremedium
6202,FL-250S-US-44,10000,saver,6,194.07,250gsilk,bothsides,us
11995,FL-400S-US-40-[GL11],10000,express,1,504.26,400gglosslaminatedbothsides,oneside,us
11994,FL-400S-US-40-[GL11],10000,standard,3,458.43,400gglosslaminatedbothsides,oneside,us
22648,FL-135G-VM-40,10000,standard,1,118.95,135ggloss,oneside,carremedium
10806,FL-170G-A6-40,10000,express,1,102.8,170ggloss,oneside,a6
11993,FL-400S-US-40-[GL11],10000,saver,6,436.6,400gglosslaminatedbothsides,oneside,us
8423,FL-170G-A6-44,10000,standard,3,93.94,170ggloss,bothsides,a6
12202,FL-170S-A4-44,10000,saver,4,323.73,170gsilk,bothsides,a4
12203,FL-170S-A4-44,10000,standard,2,356.1,170gsilk,bothsides,a4
12204,FL-170S-A4-44,10000,express,0,388.47,170gsilk,bothsides,a4
8422,FL-170G-A6-44,10000,saver,6,81.86,170ggloss,bothsides,a6
7172,FL-170G-VM-44,10000,express,1,170.85,170ggloss,bothsides,carremedium
17144,FL-250G-A4-40,10000,standard,2,425.2,250ggloss,oneside,a4
17145,FL-250G-A4-40,10000,express,0,492.34,250ggloss,oneside,a4
22647,FL-135G-VM-40,10000,saver,4,104.66,135ggloss,oneside,carremedium
7171,FL-170G-VM-44,10000,standard,1,147.28,170ggloss,bothsides,carremedium
20409,FL-400S-VG-40-[GL11],10000,saver,3,1104.34,400gglosslaminatedbothsides,oneside,carrelarge
10161,FL-170S-A7-40,10000,saver,6,45.24,170gsilk,oneside,a7
20410,FL-400S-VG-40-[GL11],10000,standard,5,1433.47,400gglosslaminatedbothsides,oneside,carrelarge
7134,FL-170S-VG-44,10000,express,1,263.9,170gsilk,bothsides,carrelarge
10275,FL-135G-VM-44,10000,standard,1,141.83,135ggloss,bothsides,carremedium
6523,FL-170G-US-44,10000,express,1,170.46,170ggloss,bothsides,us
6522,FL-170G-US-44,10000,standard,1,147.5,170ggloss,bothsides,us
19109,FL-400S-A6-44,10000,standard,1,207.98,400gsilk,bothsides,a6
19108,FL-400S-A6-44,10000,saver,2,197.18,400gsilk,bothsides,a6
4082,FL-170G-A4-44,10000,saver,6,326.96,170ggloss,bothsides,a4
8387,FL-170S-VG-40,10000,saver,6,205.12,170gsilk,oneside,carrelarge
5427,FL-135S-A6-44,10000,express,0,73.56,135gsilk,bothsides,a6
5425,FL-135S-A6-44,10000,saver,4,65.88,135gsilk,bothsides,a6
21827,FL-400S-VG-44-[ML11],10000,saver,3,1200.92,400gmattlaminatedbothsides,bothsides,carrelarge
11890,FL-170S-VM-40,10000,express,2,149.08,170gsilk,oneside,carremedium
11889,FL-170S-VM-40,10000,standard,3,137.9,170gsilk,oneside,carremedium
11888,FL-170S-VM-40,10000,saver,4,126.72,170gsilk,oneside,carremedium
12290,FL-400S-A5-40-[GL11],10000,saver,5,607.39,400gglosslaminatedbothsides,oneside,a5
5426,FL-135S-A6-44,10000,standard,2,67.64,135gsilk,bothsides,a6
10274,FL-135G-VM-44,10000,saver,4,105.31,135ggloss,bothsides,carremedium
7369,FL-250S-US-40,10000,express,2,209.36,250gsilk,oneside,us
7368,FL-250S-US-40,10000,standard,3,195.32,250gsilk,oneside,us
6922,FL-400S-VM-40-[ML11],10000,saver,3,602.97,400gmattlaminatedbothsides,oneside,carremedium
7133,FL-170S-VG-44,10000,standard,3,251.91,170gsilk,bothsides,carrelarge
7132,FL-170S-VG-44,10000,saver,6,239.91,170gsilk,bothsides,carrelarge
1659,FL-135S-VG-44,10000,standard,3,218.35,135gsilk,bothsides,carrelarge
14273,FL-140H-A6-44,10000,standard,2,211.59,140goffset,bothsides,a6
14272,FL-140H-A6-44,10000,saver,6,201.47,140goffset,bothsides,a6
8389,FL-170S-VG-40,10000,express,1,221.37,170gsilk,oneside,carrelarge
14329,FL-400S-A7-40,10000,saver,2,151.51,400gsilk,oneside,a7
14330,FL-400S-A7-40,10000,standard,1,166.66,400gsilk,oneside,a7
71,FL-400S-A4-44-[GL11],10000,express,1,1476.27,400gglosslaminatedbothsides,bothsides,a4
14059,FL-140H-A4-44,10000,standard,2,581.43,140goffset,bothsides,a4
14058,FL-140H-A4-44,10000,saver,6,553.83,140goffset,bothsides,a4
1315,FL-170G-VG-40,10000,express,1,314.32,170ggloss,oneside,carrelarge
7367,FL-250S-US-40,10000,saver,6,181.27,250gsilk,oneside,us
8388,FL-170S-VG-40,10000,standard,3,205.25,170gsilk,oneside,carrelarge
14201,FL-135S-VK-40,10000,standard,1,76.62,135gsilk,oneside,carresmall
8424,FL-170G-A6-44,10000,express,1,104.05,170ggloss,bothsides,a6
10805,FL-170G-A6-40,10000,standard,4,92.55,170ggloss,oneside,a6
2898,FL-340H-A5-44,10000,saver,6,537.27,300goffset,bothsides,a5
15814,FL-400S-A4-40-[GL11],10000,saver,5,1201.07,400gglosslaminatedbothsides,oneside,a4
20216,FL-170H-A6-44,10000,saver,6,107.06,170goffset,bothsides,a6
20217,FL-170H-A6-44,10000,standard,3,112.69,170goffset,bothsides,a6
17110,FL-135S-US-44,10000,saver,6,88.29,135gsilk,bothsides,us
5859,FL-250S-VG-40,10000,saver,6,298.69,250gsilk,oneside,carrelarge
23358,FL-140H-XL-44,10000,standard,2,312.79,140goffset,bothsides,xlong
15815,FL-400S-A4-40-[GL11],10000,standard,3,1403.95,400gglosslaminatedbothsides,oneside,a4
17111,FL-135S-US-44,10000,standard,3,90.83,135gsilk,bothsides,us
17112,FL-135S-US-44,10000,express,1,100.92,135gsilk,bothsides,us
20218,FL-170H-A6-44,10000,express,1,118.62,170goffset,bothsides,a6
16184,FL-135S-AL-44,10000,standard,1,155.47,135gsilk,bothsides,along
19276,FL-170H-A7-44,10000,saver,6,81.95,170goffset,bothsides,a7
1961,FL-250G-AL-44,10000,standard,2,159.15,250ggloss,bothsides,along
19277,FL-170H-A7-44,10000,standard,3,86.26,170goffset,bothsides,a7
16183,FL-135S-AL-44,10000,saver,4,125.11,135gsilk,bothsides,along
15816,FL-400S-A4-40-[GL11],10000,express,1,1476.27,400gglosslaminatedbothsides,oneside,a4
15893,FL-135S-XL-40,10000,standard,1,260.35,135gsilk,oneside,xlong
15892,FL-135S-XL-40,10000,saver,4,225.39,135gsilk,oneside,xlong
1660,FL-135S-VG-44,10000,express,1,228.75,135gsilk,bothsides,carrelarge
6204,FL-250S-US-44,10000,express,1,244.06,250gsilk,bothsides,us
6203,FL-250S-US-44,10000,standard,3,205.91,250gsilk,bothsides,us
19887,FL-170H-A4-44,10000,standard,3,438.67,170goffset,bothsides,a4
16672,FL-250G-XL-40,10000,saver,6,276.91,250ggloss,oneside,xlong
220,FL-250S-VG-44,10000,saver,6,305.79,250gsilk,bothsides,carrelarge
16673,FL-250G-XL-40,10000,standard,2,290.71,250ggloss,oneside,xlong
19888,FL-170H-A4-44,10000,express,1,461.76,170goffset,bothsides,a4
1693,FL-135S-A7-44,10000,standard,2,43.55,135gsilk,bothsides,a7
1692,FL-135S-A7-44,10000,saver,6,41.37,135gsilk,bothsides,a7
19886,FL-170H-A4-44,10000,saver,6,416.75,170goffset,bothsides,a4
830,FL-250G-US-44,10000,standard,3,228.32,250ggloss,bothsides,us
23357,FL-140H-XL-44,10000,saver,6,298.07,140goffset,bothsides,xlong
10697,FL-170H-VK-44,10000,express,1,125.11,170goffset,bothsides,carresmall
10696,FL-170H-VK-44,10000,standard,3,119.59,170goffset,bothsides,carresmall
22932,FL-170S-US-44,10000,saver,6,130.54,170gsilk,bothsides,us
14122,FL-400S-A6-40-[ML11],10000,express,1,400.56,400gmattlaminatedbothsides,oneside,a6
14121,FL-400S-A6-40-[ML11],10000,standard,3,350.49,400gmattlaminatedbothsides,oneside,a6
12111,FL-135S-A4-40,10000,saver,4,232.07,135gsilk,oneside,a4
831,FL-250G-US-44,10000,express,2,264.38,250ggloss,bothsides,us
21131,FL-400S-A4-44-[ML11],10000,saver,5,1264.13,400gmattlaminatedbothsides,bothsides,a4
4015,FL-400S-VK-40-[GL11],10000,standard,3,406.45,400gglosslaminatedbothsides,oneside,carresmall
21974,FL-250S-A4-44,10000,express,0,486.23,250gsilk,bothsides,a4
4014,FL-400S-VK-40-[GL11],10000,saver,4,386.12,400gglosslaminatedbothsides,oneside,carresmall
11565,FL-250G-VK-40,10000,standard,2,125.5,250ggloss,oneside,carresmall
21973,FL-250S-A4-44,10000,standard,2,442.93,250gsilk,bothsides,a4
22649,FL-135G-VM-40,10000,express,1,139.99,135ggloss,oneside,carremedium
