,Quantity,Tax,Size,Paper Type,Lamination,Sides Printed,Turnaround,PriceExpress,Production Days Express,Express Sku
2388,2500,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Single Sided,,84.38,1,FLY-430-572-561-610-EXPRESS
2389,2500,0.2,A6,100gsm Premium Smooth White Paper,None,Single Sided,,25.41,2,FLY-512-546-656-611-EXPRESS
2391,2500,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Double Sided,,104.5,1,FLY-518-560-458-516-EXPRESS
2392,2500,0.2,A7,120gsm Premium Smooth White Paper,None,Double Sided,,24.55,2,FLY-511-520-552-520-EXPRESS
2393,2500,0.0,A6,130gsm Art Paper Silk Finish,None,Single Sided,,29.79,1,FLY-649-529-558-466-EXPRESS
2395,2500,0.0,A5,350gsm Art Board Silk Finish,None,Single Sided,,148.92,1,FLY-567-509-615-698-EXPRESS
2396,2500,0.0,A4,450gsm Art Board Silk Finish,None,Single Sided,,446.73,1,FLY-571-460-563-556-EXPRESS
2397,2500,0.2,A3,100gsm Premium Smooth White Paper,None,Single Sided,,166.78,2,FLY-554-663-652-568-EXPRESS
2399,2500,0.0,A4,300gsm Art Board Coated,None,Single Sided,,223.37,1,FLY-550-608-599-516-EXPRESS
2400,2500,0.2,A3,130gsm Art Paper Gloss Finish,None,Double Sided,,141.08,1,FLY-659-662-515-599-EXPRESS
2401,2500,0.0,A7,130gsm Art Paper Silk Finish,None,Single Sided,,20.84,1,FLY-659-703-572-557-EXPRESS
2402,2500,0.0,A7,170gsm Art Paper Silk Finish,None,Single Sided,,27.8,1,FLY-553-613-506-657-EXPRESS
2403,2500,0.2,A4,100gsm Premium Smooth White Paper,None,Double Sided,,79.42,2,FLY-561-511-476-552-EXPRESS
2405,2500,0.2,A3,450gsm Art Board Silk Finish,None,Single Sided,,595.65,1,FLY-657-470-506-653-EXPRESS
2407,2500,0.0,1/3 A4 (DL),450gsm Art Board Silk Finish,None,Single Sided,,114.17,1,FLY-572-532-665-670-EXPRESS
2410,2500,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Double Sided,,182.88,1,FLY-572-609-553-554-EXPRESS
2411,2500,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Single Sided,,84.38,1,FLY-528-569-603-472-EXPRESS
2420,2500,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Double Sided,,41.8,1,FLY-570-470-600-606-EXPRESS
2421,2500,0.2,A7,300gsm Art Board Coated,None,Single Sided,,42.69,1,FLY-655-517-515-527-EXPRESS
2426,2500,0.2,A6,120gsm Premium Smooth White Paper,None,Double Sided,,33.44,2,FLY-556-604-569-542-EXPRESS
2427,2500,0.0,A6,170gsm Art Paper Gloss Finish,None,Single Sided,,39.71,1,FLY-474-708-604-652-EXPRESS
2428,2500,0.0,A5,450gsm Art Board Silk Finish,None,Double Sided,,229.9,1,FLY-456-604-652-609-EXPRESS
2429,2500,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Single Sided,,42.1,2,FLY-520-556-554-566-EXPRESS
2430,2500,0.2,A7,350gsm Art Board Silk Finish,None,Double Sided,,43.89,1,FLY-555-651-469-510-EXPRESS
2432,2500,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Double Sided,,104.5,1,FLY-609-508-560-505-EXPRESS
2433,2500,0.2,A3,170gsm Art Paper Silk Finish,None,Single Sided,,218.4,1,FLY-464-561-425-544-EXPRESS
2435,2500,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Double Sided,,41.8,2,FLY-658-517-526-603-EXPRESS
2437,2500,0.2,A7,100gsm Premium Smooth White Paper,None,Double Sided,,19.65,2,FLY-519-612-554-521-EXPRESS
2438,2500,0.2,A3,170gsm Art Paper Gloss Finish,None,Single Sided,,218.4,1,FLY-466-600-516-467-EXPRESS
2440,2500,0.0,A4,130gsm Art Paper Gloss Finish,None,Single Sided,,99.28,1,FLY-601-697-615-463-EXPRESS
2441,2500,0.2,A6,120gsm Premium Smooth White Paper,None,Single Sided,,31.77,2,FLY-520-699-614-508-EXPRESS
2442,2500,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Double Sided,,88.82,1,FLY-505-666-521-419-EXPRESS
2444,2500,0.0,A6,350gsm Art Board Silk Finish,None,Single Sided,,64.53,1,FLY-605-600-601-606-EXPRESS
2445,2500,0.0,Square 210mm x 210mm,450gsm Art Board Silk Finish,None,Double Sided,,470.25,1,FLY-503-564-517-557-EXPRESS
2446,2500,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Single Sided,,25.41,2,FLY-704-461-567-565-EXPRESS
2448,2500,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Single Sided,,79.42,1,FLY-646-566-513-514-EXPRESS
2449,2500,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Double Sided,,67.92,1,FLY-509-515-644-514-EXPRESS
2454,2500,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Single Sided,,75.45,2,FLY-506-518-610-467-EXPRESS
2455,2500,0.0,A4,170gsm Art Paper Silk Finish,None,Single Sided,,173.73,1,FLY-559-569-613-566-EXPRESS
2456,2500,0.0,A7,130gsm Art Paper Gloss Finish,None,Double Sided,,21.94,1,FLY-661-510-586-608-EXPRESS
2457,2500,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Double Sided,,57.48,1,FLY-405-508-523-603-EXPRESS
2460,2500,0.0,A5,130gsm Art Paper Gloss Finish,None,Single Sided,,54.6,1,FLY-515-610-523-493-EXPRESS
2462,2500,0.0,A4,450gsm Art Board Silk Finish,None,Double Sided,,470.25,1,FLY-558-557-507-607-EXPRESS
2463,2500,0.2,A3,130gsm Art Paper Gloss Finish,None,Single Sided,,134.02,1,FLY-702-614-473-603-EXPRESS
2464,2500,0.0,A5,450gsm Art Board Silk Finish,None,Single Sided,,218.4,1,FLY-562-523-511-564-EXPRESS
2465,2500,0.0,A5,170gsm Art Paper Gloss Finish,None,Double Sided,,88.82,1,FLY-481-569-514-568-EXPRESS
2468,2500,0.0,A5,170gsm Art Paper Silk Finish,None,Single Sided,,84.38,1,FLY-572-515-518-622-EXPRESS
2471,2500,0.2,A7,300gsm Art Board Coated,None,Double Sided,,44.94,1,FLY-461-565-472-656-EXPRESS
2472,2500,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Double Sided,,33.44,2,FLY-596-707-472-648-EXPRESS
2473,2500,0.2,A7,350gsm Art Board Silk Finish,None,Single Sided,,41.69,1,FLY-473-615-513-661-EXPRESS
2476,2500,0.2,A3,300gsm Art Board Coated,None,Single Sided,,357.39,1,FLY-699-516-565-577-EXPRESS
2477,2500,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Single Sided,,317.68,1,FLY-463-599-525-650-EXPRESS
2483,2500,0.0,A7,130gsm Art Paper Gloss Finish,None,Single Sided,,20.84,1,FLY-662-658-660-553-EXPRESS
2484,2500,0.0,A5,300gsm Art Board Coated,None,Single Sided,,119.13,1,FLY-466-701-515-519-EXPRESS
2485,2500,0.0,A6,130gsm Art Paper Gloss Finish,None,Single Sided,,29.79,1,FLY-561-661-558-561-EXPRESS
2487,2500,0.0,A7,130gsm Art Paper Silk Finish,None,Double Sided,,21.94,1,FLY-609-553-609-462-EXPRESS
2488,2500,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Single Sided,,223.37,1,FLY-508-612-611-702-EXPRESS
2490,2500,0.0,Square 148mm x 148mm,450gsm Art Board Silk Finish,None,Double Sided,,229.9,1,FLY-655-551-658-522-EXPRESS
2491,2500,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Single Sided,,31.77,2,FLY-663-694-473-564-EXPRESS
2492,2500,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Single Sided,,39.71,1,FLY-513-562-602-563-EXPRESS
2493,2500,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Single Sided,,54.6,1,FLY-561-556-555-699-EXPRESS
2494,2500,0.0,A6,300gsm Art Board Coated,None,Double Sided,,71.06,1,FLY-616-510-520-657-EXPRESS
2495,2500,0.0,A5,170gsm Art Paper Silk Finish,None,Double Sided,,88.82,1,FLY-564-574-602-511-EXPRESS
2498,2500,0.0,Square 210mm x 210mm,450gsm Art Board Silk Finish,None,Single Sided,,446.73,1,FLY-451-609-656-609-EXPRESS
2500,2500,0.0,A6,170gsm Art Paper Silk Finish,None,Single Sided,,39.71,1,FLY-515-565-509-421-EXPRESS
2501,2500,0.2,A7,450gsm Art Board Silk Finish,None,Single Sided,,61.56,1,FLY-608-704-510-564-EXPRESS
2503,2500,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Double Sided,,235.12,1,FLY-555-609-514-509-EXPRESS
2506,2500,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Double Sided,,26.75,2,FLY-462-558-560-613-EXPRESS
2508,2500,0.2,A4,100gsm Premium Smooth White Paper,None,Single Sided,,75.45,2,FLY-520-565-521-515-EXPRESS
2509,2500,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Single Sided,,173.73,1,FLY-506-554-607-507-EXPRESS
2510,2500,0.0,A7,170gsm Art Paper Silk Finish,None,Double Sided,,29.26,1,FLY-463-599-607-559-EXPRESS
2513,2500,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Single Sided,,94.31,2,FLY-601-607-609-608-EXPRESS
2514,2500,0.0,A4,350gsm Art Board Silk Finish,None,Double Sided,,334.4,1,FLY-475-700-701-515-EXPRESS
2515,2500,0.2,A7,450gsm Art Board Silk Finish,None,Double Sided,,64.79,1,FLY-522-557-558-563-EXPRESS
2518,2500,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Single Sided,,84.38,1,FLY-610-608-616-563-EXPRESS
2519,2500,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Double Sided,,33.44,2,FLY-611-551-613-514-EXPRESS
2520,2500,0.2,A3,130gsm Art Paper Silk Finish,None,Single Sided,,134.02,1,FLY-458-559-606-423-EXPRESS
2524,2500,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Single Sided,,45.67,1,FLY-645-577-696-648-EXPRESS
2525,2500,0.2,A3,300gsm Art Board Coated,None,Double Sided,,376.2,1,FLY-612-568-659-556-EXPRESS
2527,2500,0.2,A3,170gsm Art Paper Gloss Finish,None,Double Sided,,229.9,1,FLY-419-553-522-705-EXPRESS
2529,2500,0.0,1/3 A4 (DL),450gsm Art Board Silk Finish,None,Double Sided,,120.18,1,FLY-523-616-570-604-EXPRESS
2531,2500,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Double Sided,,44.31,2,FLY-512-552-606-524-EXPRESS
2533,2500,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Single Sided,,29.79,1,FLY-563-655-515-563-EXPRESS
2534,2500,0.0,A4,170gsm Art Paper Silk Finish,None,Double Sided,,182.88,1,FLY-529-515-554-610-EXPRESS
2535,2500,0.0,A6,170gsm Art Paper Gloss Finish,None,Double Sided,,41.8,1,FLY-466-563-520-505-EXPRESS
2536,2500,0.0,A7,170gsm Art Paper Gloss Finish,None,Double Sided,,29.26,1,FLY-510-660-562-561-EXPRESS
2539,2500,0.0,Square 105mm x 105mm,450gsm Art Board Silk Finish,None,Single Sided,,101.27,1,FLY-554-524-511-559-EXPRESS
2543,2500,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Single Sided,,39.71,2,FLY-554-615-567-604-EXPRESS
2544,2500,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Double Sided,,125.4,1,FLY-615-560-513-413-EXPRESS
2545,2500,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Single Sided,,119.13,1,FLY-510-623-603-607-EXPRESS
2546,2500,0.0,Square 148mm x 148mm,450gsm Art Board Silk Finish,None,Single Sided,,218.4,1,FLY-564-657-573-525-EXPRESS
2547,2500,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Double Sided,,83.6,1,FLY-520-756-701-608-EXPRESS
2548,2500,0.0,A4,130gsm Art Paper Silk Finish,None,Single Sided,,99.28,1,FLY-699-606-565-557-EXPRESS
2549,2500,0.2,A6,100gsm Premium Smooth White Paper,None,Double Sided,,26.75,2,FLY-696-612-513-616-EXPRESS
2550,2500,0.0,A4,300gsm Art Board Coated,None,Double Sided,,235.12,1,FLY-515-606-707-604-EXPRESS
2551,2500,0.0,A4,130gsm Art Paper Silk Finish,None,Double Sided,,104.5,1,FLY-611-505-479-573-EXPRESS
2553,2500,0.2,A4,120gsm Premium Smooth White Paper,None,Single Sided,,94.31,2,FLY-606-563-558-465-EXPRESS
2554,2500,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Single Sided,,148.92,1,FLY-610-562-605-516-EXPRESS
2555,2500,0.2,A3,450gsm Art Board Silk Finish,None,Double Sided,,627.0,1,FLY-564-562-463-610-EXPRESS
2556,2500,0.2,A3,120gsm Premium Smooth White Paper,None,Single Sided,,208.47,2,FLY-689-461-464-565-EXPRESS
2557,2500,0.0,A5,170gsm Art Paper Gloss Finish,None,Single Sided,,84.38,1,FLY-515-526-479-512-EXPRESS
2558,2500,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Double Sided,,36.58,1,FLY-519-612-566-654-EXPRESS
2559,2500,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Single Sided,,34.75,1,FLY-453-522-524-458-EXPRESS
2561,2500,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Single Sided,,67.51,1,FLY-698-715-508-600-EXPRESS
2562,2500,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Single Sided,,99.28,1,FLY-548-462-573-566-EXPRESS
2563,2500,0.0,A3,350gsm Art Board Silk Finish,None,Single Sided,,365.33,1,FLY-514-561-525-612-EXPRESS
2565,2500,0.0,A5,130gsm Art Paper Gloss Finish,None,Double Sided,,57.48,1,FLY-606-700-564-563-EXPRESS
2566,2500,0.0,A6,350gsm Art Board Silk Finish,None,Double Sided,,67.92,1,FLY-562-706-529-476-EXPRESS
2569,2500,0.0,A6,450gsm Art Board Silk Finish,None,Single Sided,,101.27,1,FLY-569-565-651-515-EXPRESS
2570,2500,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Single Sided,,99.28,1,FLY-559-699-613-611-EXPRESS
2571,2500,0.2,A7,120gsm Premium Smooth White Paper,None,Single Sided,,23.33,2,FLY-546-601-601-555-EXPRESS
2573,2500,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Single Sided,,64.53,1,FLY-543-472-525-562-EXPRESS
2574,2500,0.0,A6,450gsm Art Board Silk Finish,None,Double Sided,,106.59,1,FLY-513-464-462-503-EXPRESS
2576,2500,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Double Sided,,41.8,1,FLY-479-705-617-562-EXPRESS
2577,2500,0.0,A5,300gsm Art Board Coated,None,Double Sided,,125.4,1,FLY-565-564-512-569-EXPRESS
2578,2500,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Single Sided,,54.6,1,FLY-614-656-453-557-EXPRESS
2579,2500,0.0,A4,130gsm Art Paper Gloss Finish,None,Double Sided,,104.5,1,FLY-527-519-549-523-EXPRESS
2580,2500,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Double Sided,,334.4,1,FLY-559-497-514-462-EXPRESS
2581,2500,0.0,A6,170gsm Art Paper Silk Finish,None,Double Sided,,41.8,1,FLY-510-649-513-464-EXPRESS
2582,2500,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Single Sided,,31.77,2,FLY-569-513-607-564-EXPRESS
2585,2500,0.2,A3,170gsm Art Paper Silk Finish,None,Double Sided,,229.9,1,FLY-459-460-602-517-EXPRESS
2586,2500,0.0,A6,130gsm Art Paper Silk Finish,None,Double Sided,,31.35,1,FLY-468-610-464-468-EXPRESS
2587,2500,0.2,A5,120gsm Premium Smooth White Paper,None,Single Sided,,52.61,2,FLY-559-465-507-463-EXPRESS
2591,2500,0.2,A5,100gsm Premium Smooth White Paper,None,Double Sided,,44.31,2,FLY-605-653-555-522-EXPRESS
2592,2500,0.2,A3,100gsm Premium Smooth White Paper,None,Double Sided,,175.56,2,FLY-653-525-608-523-EXPRESS
2594,2500,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Double Sided,,57.48,1,FLY-513-607-622-594-EXPRESS
2597,2500,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Double Sided,,88.82,1,FLY-521-560-563-701-EXPRESS
2598,2500,0.0,A6,130gsm Art Paper Gloss Finish,None,Double Sided,,31.35,1,FLY-500-562-558-563-EXPRESS
2599,2500,0.0,A3,350gsm Art Board Silk Finish,None,Double Sided,,384.56,1,FLY-600-652-559-418-EXPRESS
2601,2500,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Single Sided,,34.75,1,FLY-657-602-552-650-EXPRESS
2602,2500,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Double Sided,,71.06,1,FLY-519-505-603-518-EXPRESS
2603,2500,0.2,A3,130gsm Art Paper Silk Finish,None,Double Sided,,141.08,1,FLY-697-609-600-557-EXPRESS
2604,4000,0.0,A4,130gsm Art Paper Gloss Finish,None,Double Sided,,156.75,1,FLY-527-519-549-523-EXPRESS
2605,4000,0.0,A6,130gsm Art Paper Gloss Finish,None,Double Sided,,36.58,1,FLY-500-562-558-563-EXPRESS
2606,4000,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Double Sided,,78.38,1,FLY-513-607-622-594-EXPRESS
2607,4000,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Double Sided,,36.58,1,FLY-427-575-563-517-EXPRESS
2608,4000,0.0,A6,130gsm Art Paper Gloss Finish,None,Single Sided,,34.75,1,FLY-561-661-558-561-EXPRESS
2609,4000,0.0,A5,130gsm Art Paper Gloss Finish,None,Double Sided,,78.38,1,FLY-606-700-564-563-EXPRESS
2610,4000,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Double Sided,,43.89,1,FLY-693-514-565-564-EXPRESS
2611,4000,0.0,A5,130gsm Art Paper Gloss Finish,None,Single Sided,,74.46,1,FLY-515-610-523-493-EXPRESS
2612,4000,0.0,A7,130gsm Art Paper Gloss Finish,None,Single Sided,,21.84,1,FLY-662-658-660-553-EXPRESS
2613,4000,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Single Sided,,148.92,1,FLY-559-699-613-611-EXPRESS
2614,4000,0.0,A4,130gsm Art Paper Gloss Finish,None,Single Sided,,148.92,1,FLY-601-697-615-463-EXPRESS
2615,4000,0.0,A7,130gsm Art Paper Gloss Finish,None,Double Sided,,22.99,1,FLY-661-510-586-608-EXPRESS
2616,4000,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Single Sided,,41.69,1,FLY-657-602-552-650-EXPRESS
2617,4000,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Single Sided,,34.75,1,FLY-512-620-573-470-EXPRESS
2618,4000,0.2,A3,130gsm Art Paper Gloss Finish,None,Single Sided,,228.34,1,FLY-702-614-473-603-EXPRESS
2619,4000,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Double Sided,,156.75,1,FLY-518-560-458-516-EXPRESS
2620,4000,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Single Sided,,74.46,1,FLY-614-656-453-557-EXPRESS
2621,4000,0.2,A3,130gsm Art Paper Gloss Finish,None,Double Sided,,240.35,1,FLY-659-662-515-599-EXPRESS
2626,5000,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Single Sided,,84.38,1,FLY-561-556-555-699-EXPRESS
2627,5000,0.0,Square 148mm x 148mm,450gsm Art Board Silk Finish,None,Double Sided,,334.4,1,FLY-655-551-658-522-EXPRESS
2628,5000,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Double Sided,,37.62,2,FLY-462-558-560-613-EXPRESS
2630,5000,0.2,A3,170gsm Art Paper Gloss Finish,None,Double Sided,,428.45,1,FLY-419-553-522-705-EXPRESS
2631,5000,0.0,A6,130gsm Art Paper Gloss Finish,None,Single Sided,,35.74,1,FLY-561-661-558-561-EXPRESS
2632,5000,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Single Sided,,61.56,1,FLY-645-577-696-648-EXPRESS
2633,5000,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Double Sided,,47.02,2,FLY-611-551-613-514-EXPRESS
2636,5000,0.2,A7,300gsm Art Board Coated,None,Double Sided,,51.2,1,FLY-461-565-472-656-EXPRESS
2637,5000,0.0,A5,170gsm Art Paper Silk Finish,None,Double Sided,,146.3,1,FLY-564-574-602-511-EXPRESS
2639,5000,0.2,A4,100gsm Premium Smooth White Paper,None,Double Sided,,142.12,2,FLY-561-511-476-552-EXPRESS
2641,5000,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Double Sided,,50.16,2,FLY-596-707-472-648-EXPRESS
2642,5000,0.0,1/3 A4 (DL),450gsm Art Board Silk Finish,None,Single Sided,,168.76,1,FLY-572-532-665-670-EXPRESS
2644,5000,0.0,A5,130gsm Art Paper Gloss Finish,None,Double Sided,,88.82,1,FLY-606-700-564-563-EXPRESS
2647,5000,0.0,A7,130gsm Art Paper Gloss Finish,None,Double Sided,,24.04,1,FLY-661-510-586-608-EXPRESS
2648,5000,0.2,A6,120gsm Premium Smooth White Paper,None,Single Sided,,44.67,2,FLY-520-699-614-508-EXPRESS
2650,5000,0.0,A6,300gsm Art Board Coated,None,Single Sided,,99.28,1,FLY-525-602-433-476-EXPRESS
2651,5000,0.2,A3,300gsm Art Board Coated,None,Double Sided,,689.7,1,FLY-612-568-659-556-EXPRESS
2652,5000,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Double Sided,,287.38,1,FLY-506-603-615-609-EXPRESS
2655,5000,0.0,Square 105mm x 105mm,450gsm Art Board Silk Finish,None,Single Sided,,154.87,1,FLY-554-524-511-559-EXPRESS
2656,5000,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Double Sided,,146.3,1,FLY-521-560-563-701-EXPRESS
2657,5000,0.2,A3,120gsm Premium Smooth White Paper,None,Single Sided,,347.47,2,FLY-689-461-464-565-EXPRESS
2658,5000,0.0,A6,170gsm Art Paper Silk Finish,None,Double Sided,,52.25,1,FLY-510-649-513-464-EXPRESS
2659,5000,0.0,A6,130gsm Art Paper Silk Finish,None,Double Sided,,37.62,1,FLY-468-610-464-468-EXPRESS
2660,5000,0.0,A5,170gsm Art Paper Silk Finish,None,Single Sided,,138.98,1,FLY-572-515-518-622-EXPRESS
2661,5000,0.0,A5,450gsm Art Board Silk Finish,None,Single Sided,,317.68,1,FLY-562-523-511-564-EXPRESS
2662,5000,0.0,A5,130gsm Art Paper Silk Finish,None,Single Sided,,84.38,1,FLY-476-519-554-612-EXPRESS
2663,5000,0.0,A7,130gsm Art Paper Silk Finish,None,Double Sided,,24.04,1,FLY-609-553-609-462-EXPRESS
2664,5000,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Single Sided,,47.65,2,FLY-569-513-607-564-EXPRESS
2666,5000,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Double Sided,,88.82,2,FLY-567-666-644-514-EXPRESS
2667,5000,0.2,A3,120gsm Premium Smooth White Paper,None,Double Sided,,365.75,2,FLY-462-603-607-656-EXPRESS
2668,5000,0.2,A5,120gsm Premium Smooth White Paper,None,Double Sided,,88.82,2,FLY-563-563-578-564-EXPRESS
2671,5000,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Double Sided,,130.62,1,FLY-565-515-598-512-EXPRESS
2673,5000,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Double Sided,,177.65,1,FLY-609-508-560-505-EXPRESS
2674,5000,0.0,A5,130gsm Art Paper Silk Finish,None,Double Sided,,88.82,1,FLY-548-601-610-618-EXPRESS
2676,5000,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Single Sided,,67.51,2,FLY-520-556-554-566-EXPRESS
2678,5000,0.0,A6,170gsm Art Paper Gloss Finish,None,Single Sided,,49.63,1,FLY-474-708-604-652-EXPRESS
2680,5000,0.2,A3,130gsm Art Paper Gloss Finish,None,Double Sided,,266.48,1,FLY-659-662-515-599-EXPRESS
2682,5000,0.0,A6,130gsm Art Paper Silk Finish,None,Single Sided,,35.74,1,FLY-649-529-558-466-EXPRESS
2683,5000,0.2,A7,300gsm Art Board Coated,None,Single Sided,,48.64,1,FLY-655-517-515-527-EXPRESS
2686,5000,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Single Sided,,135.01,2,FLY-506-518-610-467-EXPRESS
2687,5000,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Double Sided,,71.06,2,FLY-512-552-606-524-EXPRESS
2688,5000,0.0,A4,170gsm Art Paper Gloss Finish,None,Double Sided,,287.38,1,FLY-507-621-528-659-EXPRESS
2690,5000,0.2,A3,170gsm Art Paper Silk Finish,None,Double Sided,,428.45,1,FLY-459-460-602-517-EXPRESS
2691,5000,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Double Sided,,52.25,1,FLY-479-705-617-562-EXPRESS
2692,5000,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Single Sided,,99.28,1,FLY-543-472-525-562-EXPRESS
2698,5000,0.0,Square 148mm x 148mm,450gsm Art Board Silk Finish,None,Single Sided,,317.68,1,FLY-564-657-573-525-EXPRESS
2699,5000,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Single Sided,,61.56,1,FLY-651-559-556-596-EXPRESS
2702,5000,0.0,A4,300gsm Art Board Coated,None,Double Sided,,397.1,1,FLY-515-606-707-604-EXPRESS
2703,5000,0.0,A5,130gsm Art Paper Gloss Finish,None,Single Sided,,84.38,1,FLY-515-610-523-493-EXPRESS
2704,5000,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Double Sided,,47.02,1,FLY-519-612-566-654-EXPRESS
2709,5000,0.2,A4,120gsm Premium Smooth White Paper,None,Double Sided,,177.65,2,FLY-535-606-521-515-EXPRESS
2710,5000,0.0,A3,350gsm Art Board Silk Finish,None,Double Sided,,731.5,1,FLY-600-652-559-418-EXPRESS
2712,5000,0.0,A5,350gsm Art Board Silk Finish,None,Single Sided,,183.66,1,FLY-567-509-615-698-EXPRESS
2714,5000,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Double Sided,,104.5,1,FLY-519-505-603-518-EXPRESS
2715,5000,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Single Sided,,44.67,1,FLY-657-602-552-650-EXPRESS
2717,5000,0.2,A5,120gsm Premium Smooth White Paper,None,Single Sided,,84.38,2,FLY-559-465-507-463-EXPRESS
2718,5000,0.0,A6,450gsm Art Board Silk Finish,None,Double Sided,,163.02,1,FLY-513-464-462-503-EXPRESS
2720,5000,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Single Sided,,84.38,1,FLY-614-656-453-557-EXPRESS
2722,5000,0.0,A4,170gsm Art Paper Silk Finish,None,Double Sided,,287.38,1,FLY-529-515-554-610-EXPRESS
2727,5000,0.0,A6,300gsm Art Board Coated,None,Double Sided,,104.5,1,FLY-616-510-520-657-EXPRESS
