,sku,quantity,servicelevel,productiondays,price,@material,@printing,@size
12754,FL-135S-VG-44,50,saver,4,17.08,135gsilk,bothsides,carrelarge
12755,FL-135S-VG-44,50,standard,2,17.99,135gsilk,bothsides,carrelarge
12595,FL-135S-AL-44,50,express,0,24.83,135gsilk,bothsides,along
12756,FL-135S-VG-44,50,express,0,20.84,135gsilk,bothsides,carrelarge
12594,FL-135S-AL-44,50,standard,2,20.23,135gsilk,bothsides,along
11721,FL-135G-A6-44,50,standard,2,17.27,135ggloss,bothsides,a6
11722,FL-135G-A6-44,50,express,0,18.18,135ggloss,bothsides,a6
16556,FL-135G-A5-44,50,saver,4,16.43,135ggloss,bothsides,a5
19699,FL-140H-VM-44,50,saver,4,17.93,140goffset,bothsides,carremedium
6291,FL-135S-VM-44,50,express,0,19.02,135gsilk,bothsides,carremedium
9197,FL-135S-XL-40,50,express,0,24.83,135gsilk,oneside,xlong
5297,FL-135G-US-44,50,express,0,19.46,135ggloss,bothsides,us
2658,FL-135S-US-44,50,express,0,19.46,135gsilk,bothsides,us
9379,FL-135S-VK-40,50,standard,2,19.68,135gsilk,oneside,carresmall
12713,FL-400S-A5-40,50,express,0,33.47,400gsilk,oneside,a5
9380,FL-135S-VK-40,50,express,0,20.71,135gsilk,oneside,carresmall
16467,FL-250G-A5-40,50,standard,2,19.0,250ggloss,oneside,a5
12775,FL-250G-US-44,50,saver,4,17.5,250ggloss,bothsides,us
2657,FL-135S-US-44,50,standard,2,16.79,135gsilk,bothsides,us
12776,FL-250G-US-44,50,standard,2,18.43,250ggloss,bothsides,us
19635,FL-400S-XL-40-[ML11],50,express,0,34.03,400gmattlaminatedbothsides,oneside,xlong
2656,FL-135S-US-44,50,saver,4,15.95,135gsilk,bothsides,us
19879,FL-350G-A5-44,50,express,2,28.05,350ggloss,bothsides,a5
16466,FL-250G-A5-40,50,saver,4,18.04,250ggloss,oneside,a5
14675,FL-400S-A4-44,50,saver,4,25.08,400gsilk,bothsides,a4
12712,FL-400S-A5-40,50,standard,2,30.68,400gsilk,oneside,a5
20951,FL-350G-US-40,50,express,2,25.29,350ggloss,oneside,us
12777,FL-250G-US-44,50,express,0,21.32,250ggloss,bothsides,us
20949,FL-350G-US-40,50,saver,6,15.91,350ggloss,oneside,us
2492,FL-170S-A6-44,50,express,0,20.36,170gsilk,bothsides,a6
2801,FL-400S-A4-40,50,saver,4,22.96,400gsilk,oneside,a4
19634,FL-400S-XL-40-[ML11],50,standard,2,29.43,400gmattlaminatedbothsides,oneside,xlong
7423,FL-400S-AL-44-[ML11],50,express,0,32.19,400gmattlaminatedbothsides,bothsides,along
19633,FL-400S-XL-40-[ML11],50,saver,4,24.83,400gmattlaminatedbothsides,oneside,xlong
2802,FL-400S-A4-40,50,standard,2,25.25,400gsilk,oneside,a4
2803,FL-400S-A4-40,50,express,0,27.55,400gsilk,oneside,a4
14347,FL-400S-A5-44-[GL11],50,express,0,33.0,400gglosslaminatedbothsides,bothsides,a5
6245,FL-170H-VM-44,50,express,0,27.13,170goffset,bothsides,carremedium
14346,FL-400S-A5-44-[GL11],50,standard,2,31.35,400gglosslaminatedbothsides,bothsides,a5
14345,FL-400S-A5-44-[GL11],50,saver,4,29.78,400gglosslaminatedbothsides,bothsides,a5
15172,FL-135S-VK-44,50,saver,4,17.92,135gsilk,bothsides,carresmall
20950,FL-350G-US-40,50,standard,3,20.69,350ggloss,oneside,us
2490,FL-170S-A6-44,50,saver,4,16.16,170gsilk,bothsides,a6
21102,FL-340H-VK-40,50,express,0,25.29,300goffset,oneside,carresmall
19877,FL-350G-A5-44,50,saver,6,18.85,350ggloss,bothsides,a5
2491,FL-170S-A6-44,50,standard,2,18.66,170gsilk,bothsides,a6
1010,FL-135S-A6-44,50,saver,4,15.23,135gsilk,bothsides,a6
15831,FL-250G-VG-40,50,standard,2,20.96,250ggloss,oneside,carrelarge
15818,FL-400S-VG-40-[GL11],50,saver,4,25.67,400gglosslaminatedbothsides,oneside,carrelarge
1011,FL-135S-A6-44,50,standard,2,16.93,135gsilk,bothsides,a6
1012,FL-135S-A6-44,50,express,0,17.82,135gsilk,bothsides,a6
19432,FL-400S-A7-44-[GL11],50,express,0,24.95,400gglosslaminatedbothsides,bothsides,a7
19431,FL-400S-A7-44-[GL11],50,standard,2,22.87,400gglosslaminatedbothsides,bothsides,a7
19430,FL-400S-A7-44-[GL11],50,saver,4,20.79,400gglosslaminatedbothsides,bothsides,a7
2320,FL-170H-VG-40,50,express,0,28.51,170goffset,oneside,carrelarge
2319,FL-170H-VG-40,50,standard,2,23.91,170goffset,oneside,carrelarge
2318,FL-170H-VG-40,50,saver,4,19.31,170goffset,oneside,carrelarge
16603,FL-135G-XL-44,50,saver,4,17.29,135ggloss,bothsides,xlong
9195,FL-135S-XL-40,50,saver,4,15.63,135gsilk,oneside,xlong
16604,FL-135G-XL-44,50,standard,2,22.07,135ggloss,bothsides,xlong
9196,FL-135S-XL-40,50,standard,2,20.23,135gsilk,oneside,xlong
6971,FL-170S-A7-44,50,standard,2,13.51,170gsilk,bothsides,a7
21101,FL-340H-VK-40,50,standard,2,20.69,300goffset,oneside,carresmall
21100,FL-340H-VK-40,50,saver,4,15.91,300goffset,oneside,carresmall
19330,FL-170H-AL-40,50,saver,4,14.99,170goffset,oneside,along
9378,FL-135S-VK-40,50,saver,4,17.7,135gsilk,oneside,carresmall
16468,FL-250G-A5-40,50,express,0,22.0,250ggloss,oneside,a5
19331,FL-170H-AL-40,50,standard,2,19.77,170goffset,oneside,along
19878,FL-350G-A5-44,50,standard,3,23.45,350ggloss,bothsides,a5
12489,FL-400S-AL-40-[GL11],50,standard,2,26.67,400gglosslaminatedbothsides,oneside,along
6972,FL-170S-A7-44,50,express,0,15.63,170gsilk,bothsides,a7
12711,FL-400S-A5-40,50,saver,4,27.89,400gsilk,oneside,a5
5296,FL-135G-US-44,50,standard,2,16.79,135ggloss,bothsides,us
5295,FL-135G-US-44,50,saver,4,15.95,135ggloss,bothsides,us
19332,FL-170H-AL-40,50,express,0,24.37,170goffset,oneside,along
12490,FL-400S-AL-40-[GL11],50,express,0,31.27,400gglosslaminatedbothsides,oneside,along
11623,FL-250S-A5-40,50,express,0,20.76,250gsilk,oneside,a5
16610,FL-135G-XL-44,75,standard,2,23.45,135ggloss,bothsides,xlong
14117,FL-400S-A6-44-[ML11],75,express,0,31.01,400gmattlaminatedbothsides,bothsides,a6
15799,FL-400S-VG-40-[GL11],75,express,0,36.29,400gglosslaminatedbothsides,oneside,carrelarge
7545,FL-170S-A4-44,75,express,0,25.65,170gsilk,bothsides,a4
16611,FL-135G-XL-44,75,express,0,28.05,135ggloss,bothsides,xlong
14365,FL-400S-A5-44-[GL11],75,express,0,37.89,400gglosslaminatedbothsides,bothsides,a5
14364,FL-400S-A5-44-[GL11],75,standard,2,35.99,400gglosslaminatedbothsides,bothsides,a5
7544,FL-170S-A4-44,75,standard,2,22.16,170gsilk,bothsides,a4
8162,FL-250G-A5-44,75,express,0,24.18,250ggloss,bothsides,a5
7652,FL-400S-VG-44-[GL11],75,standard,2,36.63,400gglosslaminatedbothsides,bothsides,carrelarge
8160,FL-250G-A5-44,75,saver,4,19.84,250ggloss,bothsides,a5
15798,FL-400S-VG-40-[GL11],75,standard,2,33.26,400gglosslaminatedbothsides,oneside,carrelarge
16835,FL-340H-A5-40,75,express,0,28.97,300goffset,oneside,a5
16834,FL-340H-A5-40,75,standard,2,24.37,300goffset,oneside,a5
16833,FL-340H-A5-40,75,saver,4,19.77,300goffset,oneside,a5
6599,FL-400S-A6-44,75,saver,4,25.49,400gsilk,bothsides,a6
16182,FL-135S-A6-40,75,express,0,17.71,135gsilk,oneside,a6
16181,FL-135S-A6-40,75,standard,2,16.83,135gsilk,oneside,a6
16180,FL-135S-A6-40,75,saver,4,15.14,135gsilk,oneside,a6
14242,FL-250G-A6-40,75,saver,4,19.47,250ggloss,oneside,a6
7653,FL-400S-VG-44-[GL11],75,express,0,39.96,400gglosslaminatedbothsides,bothsides,carrelarge
5285,FL-400S-VG-44,75,express,0,33.17,400gsilk,bothsides,carrelarge
16609,FL-135G-XL-44,75,saver,4,18.85,135ggloss,bothsides,xlong
4726,FL-400S-A5-40-[GL11],75,express,0,37.84,400gglosslaminatedbothsides,oneside,a5
6600,FL-400S-A6-44,75,standard,2,26.84,400gsilk,bothsides,a6
6601,FL-400S-A6-44,75,express,0,31.08,400gsilk,bothsides,a6
6731,FL-400S-US-40-[GL11],75,saver,4,25.22,400gglosslaminatedbothsides,oneside,us
4725,FL-400S-A5-40-[GL11],75,standard,2,33.32,400gglosslaminatedbothsides,oneside,a5
4724,FL-400S-A5-40-[GL11],75,saver,4,30.93,400gglosslaminatedbothsides,oneside,a5
13857,FL-135S-A5-44,75,saver,4,17.6,135gsilk,bothsides,a5
8161,FL-250G-A5-44,75,standard,2,20.87,250ggloss,bothsides,a5
5156,FL-135S-VM-40,75,saver,4,16.07,135gsilk,oneside,carremedium
5899,FL-170H-AL-44,75,express,0,26.21,170goffset,bothsides,along
5284,FL-400S-VG-44,75,standard,2,28.63,400gsilk,bothsides,carrelarge
14834,FL-400S-XL-40-[GL11],75,express,0,36.79,400gglosslaminatedbothsides,oneside,xlong
5951,FL-250G-A6-44,75,express,0,25.23,250ggloss,bothsides,a6
5950,FL-250G-A6-44,75,standard,2,21.78,250ggloss,bothsides,a6
6292,FL-135S-VM-44,75,saver,4,16.72,135gsilk,bothsides,carremedium
6293,FL-135S-VM-44,75,standard,2,17.6,135gsilk,bothsides,carremedium
6294,FL-135S-VM-44,75,express,0,20.4,135gsilk,bothsides,carremedium
4602,FL-400S-XL-44-[GL11],75,express,0,39.09,400gglosslaminatedbothsides,bothsides,xlong
4601,FL-400S-XL-44-[GL11],75,standard,2,34.49,400gglosslaminatedbothsides,bothsides,xlong
4600,FL-400S-XL-44-[GL11],75,saver,4,29.89,400gglosslaminatedbothsides,bothsides,xlong
13703,FL-135G-VK-40,75,saver,4,17.82,135ggloss,oneside,carresmall
16708,FL-250S-US-44,75,saver,4,19.02,250gsilk,bothsides,us
14833,FL-400S-XL-40-[GL11],75,standard,2,32.19,400gglosslaminatedbothsides,oneside,xlong
5949,FL-250G-A6-44,75,saver,4,20.7,250ggloss,bothsides,a6
7118,FL-250G-A4-40,75,saver,4,21.95,250ggloss,oneside,a4
7119,FL-250G-A4-40,75,standard,2,23.1,250ggloss,oneside,a4
17528,FL-140H-A4-40,75,saver,4,22.07,140goffset,oneside,a4
17529,FL-140H-A4-40,75,standard,2,26.67,140goffset,oneside,a4
17530,FL-140H-A4-40,75,express,0,31.27,140goffset,oneside,a4
16080,FL-350G-A7-44,75,express,2,25.29,350ggloss,bothsides,a7
16079,FL-350G-A7-44,75,standard,3,20.69,350ggloss,bothsides,a7
7120,FL-250G-A4-40,75,express,0,26.75,250ggloss,oneside,a4
16710,FL-250S-US-44,75,express,0,23.18,250gsilk,bothsides,us
15184,FL-135S-VK-44,75,saver,4,18.02,135gsilk,bothsides,carresmall
16078,FL-350G-A7-44,75,saver,6,16.09,350ggloss,bothsides,a7
16709,FL-250S-US-44,75,standard,2,20.02,250gsilk,bothsides,us
5157,FL-135S-VM-40,75,standard,2,16.93,135gsilk,oneside,carremedium
14363,FL-400S-A5-44-[GL11],75,saver,4,34.2,400gglosslaminatedbothsides,bothsides,a5
13704,FL-135G-VK-40,75,standard,2,19.79,135ggloss,oneside,carresmall
15416,FL-135G-A4-40,75,standard,2,20.4,135ggloss,oneside,a4
15417,FL-135G-A4-40,75,express,0,23.62,135ggloss,oneside,a4
5283,FL-400S-VG-44,75,saver,4,27.2,400gsilk,bothsides,carrelarge
6039,FL-250S-A6-40,75,express,0,21.73,250gsilk,oneside,a6
6038,FL-250S-A6-40,75,standard,2,20.49,250gsilk,oneside,a6
6037,FL-250S-A6-40,75,saver,4,18.11,250gsilk,oneside,a6
16069,FL-250S-A7-44,75,saver,4,16.03,250gsilk,bothsides,a7
16070,FL-250S-A7-44,75,standard,2,17.64,250gsilk,bothsides,a7
16071,FL-250S-A7-44,75,express,0,19.24,250gsilk,bothsides,a7
16116,FL-350G-AL-44,75,express,2,26.67,350ggloss,bothsides,along
16115,FL-350G-AL-44,75,standard,3,22.07,350ggloss,bothsides,along
14832,FL-400S-XL-40-[GL11],75,saver,4,27.59,400gglosslaminatedbothsides,oneside,xlong
5158,FL-135S-VM-40,75,express,0,19.6,135gsilk,oneside,carremedium
17493,FL-400S-VK-44-[GL11],75,standard,2,37.42,400gglosslaminatedbothsides,bothsides,carresmall
17494,FL-400S-VK-44-[GL11],75,express,0,38.2,400gglosslaminatedbothsides,bothsides,carresmall
5897,FL-170H-AL-44,75,saver,4,17.01,170goffset,bothsides,along
5898,FL-170H-AL-44,75,standard,2,21.61,170goffset,bothsides,along
7651,FL-400S-VG-44-[GL11],75,saver,4,33.3,400gglosslaminatedbothsides,bothsides,carrelarge
14243,FL-250G-A6-40,75,standard,2,20.49,250ggloss,oneside,a6
14244,FL-250G-A6-40,75,express,0,23.73,250ggloss,oneside,a6
15186,FL-135S-VK-44,75,express,0,21.08,135gsilk,bothsides,carresmall
16114,FL-350G-AL-44,75,saver,6,17.47,350ggloss,bothsides,along
15185,FL-135S-VK-44,75,standard,2,20.03,135gsilk,bothsides,carresmall
13705,FL-135G-VK-40,75,express,0,20.83,135ggloss,oneside,carresmall
17492,FL-400S-VK-44-[GL11],75,saver,4,35.54,400gglosslaminatedbothsides,bothsides,carresmall
6964,FL-170S-A7-44,75,saver,4,12.94,170gsilk,bothsides,a7
7988,FL-250G-AL-40,75,standard,2,20.23,250ggloss,oneside,along
16851,FL-400S-XL-44,75,standard,2,25.29,400gsilk,bothsides,xlong
4963,FL-135G-VM-40,75,saver,4,16.07,135ggloss,oneside,carremedium
14588,FL-400S-A5-40-[ML11],75,standard,2,33.4,400gmattlaminatedbothsides,oneside,a5
15223,FL-250S-US-40,75,saver,4,17.88,250gsilk,oneside,us
15224,FL-250S-US-40,75,standard,2,18.82,250gsilk,oneside,us
14587,FL-400S-A5-40-[ML11],75,saver,4,30.93,400gmattlaminatedbothsides,oneside,a5
5415,FL-140H-A6-40,75,express,0,24.83,140goffset,oneside,a6
15954,FL-350G-VK-44,75,saver,6,17.47,350ggloss,bothsides,carresmall
16448,FL-250G-A5-40,75,saver,4,18.66,250ggloss,oneside,a5
5414,FL-140H-A6-40,75,standard,2,20.23,140goffset,oneside,a6
6859,FL-170H-A4-40,75,saver,4,32.46,170goffset,oneside,a4
6860,FL-170H-A4-40,75,standard,2,35.97,170goffset,oneside,a4
15225,FL-250S-US-40,75,express,0,21.8,250gsilk,oneside,us
6406,FL-400S-A7-44-[ML11],75,express,0,25.7,400gmattlaminatedbothsides,bothsides,a7
6405,FL-400S-A7-44-[ML11],75,standard,2,23.56,400gmattlaminatedbothsides,bothsides,a7
17107,FL-400S-A4-44-[GL11],75,express,0,41.22,400gglosslaminatedbothsides,bothsides,a4
5413,FL-140H-A6-40,75,saver,4,15.63,140goffset,oneside,a6
16330,FL-340H-A4-40,75,express,0,35.41,300goffset,oneside,a4
15956,FL-350G-VK-44,75,express,2,26.67,350ggloss,bothsides,carresmall
6861,FL-170H-A4-40,75,express,0,42.46,170goffset,oneside,a4
5016,FL-400S-A6-40-[GL11],75,express,0,29.41,400gglosslaminatedbothsides,oneside,a6
5015,FL-400S-A6-40-[GL11],75,standard,2,26.96,400gglosslaminatedbothsides,oneside,a6
16320,FL-250G-A4-44,75,standard,2,25.53,250ggloss,bothsides,a4
7881,FL-400S-AL-40,75,standard,2,20.69,400gsilk,oneside,along
4964,FL-135G-VM-40,75,standard,2,16.93,135ggloss,oneside,carremedium
7880,FL-400S-AL-40,75,saver,4,16.09,400gsilk,oneside,along
7395,FL-135G-VM-44,75,standard,2,17.6,135ggloss,bothsides,carremedium
5014,FL-400S-A6-40-[GL11],75,saver,4,24.51,400gglosslaminatedbothsides,oneside,a6
7396,FL-135G-VM-44,75,express,0,20.4,135ggloss,bothsides,carremedium
6404,FL-400S-A7-44-[ML11],75,saver,4,21.42,400gmattlaminatedbothsides,bothsides,a7
16328,FL-340H-A4-40,75,saver,4,26.21,300goffset,oneside,a4
16329,FL-340H-A4-40,75,standard,2,30.81,300goffset,oneside,a4
16321,FL-250G-A4-44,75,express,0,29.57,250ggloss,bothsides,a4
7882,FL-400S-AL-40,75,express,0,25.29,400gsilk,oneside,along
4965,FL-135G-VM-40,75,express,0,19.6,135ggloss,oneside,carremedium
17105,FL-400S-A4-44-[GL11],75,saver,4,34.34,400gglosslaminatedbothsides,bothsides,a4
14116,FL-400S-A6-44-[ML11],75,standard,2,28.42,400gmattlaminatedbothsides,bothsides,a6
4994,FL-350G-A6-44,75,standard,3,22.07,350ggloss,bothsides,a6
4995,FL-350G-A6-44,75,express,2,26.67,350ggloss,bothsides,a6
6249,FL-170H-VM-44,75,saver,4,20.23,170goffset,bothsides,carremedium
14115,FL-400S-A6-44-[ML11],75,saver,4,25.84,400gmattlaminatedbothsides,bothsides,a6
17069,FL-250S-A4-44,75,saver,4,24.26,250gsilk,bothsides,a4
17070,FL-250S-A4-44,75,standard,2,25.53,250gsilk,bothsides,a4
5477,FL-170S-VM-40,75,saver,4,16.61,170gsilk,oneside,carremedium
5478,FL-170S-VM-40,75,standard,2,17.49,170gsilk,oneside,carremedium
5479,FL-170S-VM-40,75,express,0,20.25,170gsilk,oneside,carremedium
15592,FL-135S-A7-44,75,express,0,15.34,135gsilk,bothsides,a7
17071,FL-250S-A4-44,75,express,0,29.57,250gsilk,bothsides,a4
15591,FL-135S-A7-44,75,standard,2,13.25,135gsilk,bothsides,a7
15590,FL-135S-A7-44,75,saver,4,12.58,135gsilk,bothsides,a7
6250,FL-170H-VM-44,75,standard,2,24.83,170goffset,bothsides,carremedium
6251,FL-170H-VM-44,75,express,0,29.43,170goffset,bothsides,carremedium
15069,FL-170H-A6-44,75,saver,4,29.09,170goffset,bothsides,a6
14589,FL-400S-A5-40-[ML11],75,express,0,37.11,400gmattlaminatedbothsides,oneside,a5
7835,FL-135G-VG-40,75,saver,4,18.41,135ggloss,oneside,carrelarge
16449,FL-250G-A5-40,75,standard,2,19.64,250ggloss,oneside,a5
7836,FL-135G-VG-40,75,standard,2,19.37,135ggloss,oneside,carrelarge
7837,FL-135G-VG-40,75,express,0,22.44,135ggloss,oneside,carrelarge
16450,FL-250G-A5-40,75,express,0,22.74,250ggloss,oneside,a5
17106,FL-400S-A4-44-[GL11],75,standard,2,37.78,400gglosslaminatedbothsides,bothsides,a4
15071,FL-170H-A6-44,75,express,0,39.09,170goffset,bothsides,a6
7418,FL-400S-AL-44-[ML11],75,saver,4,24.83,400gmattlaminatedbothsides,bothsides,along
14213,FL-170H-A4-44,75,express,0,42.65,170goffset,bothsides,a4
7419,FL-400S-AL-44-[ML11],75,standard,2,29.43,400gmattlaminatedbothsides,bothsides,along
14212,FL-170H-A4-44,75,standard,2,36.16,170goffset,bothsides,a4
14211,FL-170H-A4-44,75,saver,4,32.65,170goffset,bothsides,a4
7420,FL-400S-AL-44-[ML11],75,express,0,34.03,400gmattlaminatedbothsides,bothsides,along
15070,FL-170H-A6-44,75,standard,2,32.23,170goffset,bothsides,a6
16850,FL-400S-XL-44,75,saver,4,20.69,400gsilk,bothsides,xlong
16319,FL-250G-A4-44,75,saver,4,24.26,250ggloss,bothsides,a4
14696,FL-400S-A4-44,75,saver,4,30.19,400gsilk,bothsides,a4
15456,FL-250G-XL-40,75,express,0,27.13,250ggloss,oneside,xlong
15455,FL-250G-XL-40,75,standard,2,22.53,250ggloss,oneside,xlong
5308,FL-135G-US-44,75,saver,4,16.15,135ggloss,bothsides,us
15454,FL-250G-XL-40,75,saver,4,17.75,250ggloss,oneside,xlong
4993,FL-350G-A6-44,75,saver,6,17.47,350ggloss,bothsides,a6
7989,FL-250G-AL-40,75,express,0,24.83,250ggloss,oneside,along
15829,FL-250G-VG-40,75,express,0,25.42,250ggloss,oneside,carrelarge
13964,FL-400S-A5-44,75,express,0,37.18,400gsilk,bothsides,a5
15828,FL-250G-VG-40,75,standard,2,21.94,250ggloss,oneside,carrelarge
13963,FL-400S-A5-44,75,standard,2,34.08,400gsilk,bothsides,a5
13962,FL-400S-A5-44,75,saver,4,30.98,400gsilk,bothsides,a5
15827,FL-250G-VG-40,75,saver,4,20.86,250ggloss,oneside,carrelarge
7274,FL-135S-A4-44,75,express,0,24.73,135gsilk,bothsides,a4
17417,FL-400S-A7-40-[GL11],75,saver,4,20.79,400gglosslaminatedbothsides,oneside,a7
17418,FL-400S-A7-40-[GL11],75,standard,2,22.86,400gglosslaminatedbothsides,oneside,a7
16852,FL-400S-XL-44,75,express,0,29.89,400gsilk,bothsides,xlong
14939,FL-250S-A6-44,75,standard,2,19.91,250gsilk,bothsides,a6
6965,FL-170S-A7-44,75,standard,2,13.62,170gsilk,bothsides,a7
13858,FL-135S-A5-44,75,standard,2,18.53,135gsilk,bothsides,a5
13859,FL-135S-A5-44,75,express,0,21.46,135gsilk,bothsides,a5
17419,FL-400S-A7-40-[GL11],75,express,0,24.94,400gglosslaminatedbothsides,oneside,a7
6966,FL-170S-A7-44,75,express,0,15.78,170gsilk,bothsides,a7
5720,FL-400S-A7-44,75,express,0,24.9,400gsilk,bothsides,a7
15797,FL-400S-VG-40-[GL11],75,saver,4,30.24,400gglosslaminatedbothsides,oneside,carrelarge
5719,FL-400S-A7-44,75,standard,2,22.82,400gsilk,bothsides,a7
6733,FL-400S-US-40-[GL11],75,express,0,30.27,400gglosslaminatedbothsides,oneside,us
15415,FL-135G-A4-40,75,saver,4,19.37,135ggloss,oneside,a4
5718,FL-400S-A7-44,75,saver,4,20.75,400gsilk,bothsides,a7
7272,FL-135S-A4-44,75,saver,4,20.29,135gsilk,bothsides,a4
7273,FL-135S-A4-44,75,standard,2,21.35,135gsilk,bothsides,a4
14938,FL-250S-A6-44,75,saver,4,18.09,250gsilk,bothsides,a6
6732,FL-400S-US-40-[GL11],75,standard,2,27.75,400gglosslaminatedbothsides,oneside,us
7394,FL-135G-VM-44,75,saver,4,16.72,135ggloss,bothsides,carremedium
14940,FL-250S-A6-44,75,express,0,21.72,250gsilk,bothsides,a6
15711,FL-400S-A7-40,75,express,0,24.14,400gsilk,oneside,a7
14697,FL-400S-A4-44,75,standard,2,33.21,400gsilk,bothsides,a4
14698,FL-400S-A4-44,75,express,0,36.23,400gsilk,bothsides,a4
17229,FL-400S-VM-44-[ML11],75,saver,4,32.5,400gmattlaminatedbothsides,bothsides,carremedium
17230,FL-400S-VM-44-[ML11],75,standard,2,34.21,400gmattlaminatedbothsides,bothsides,carremedium
16559,FL-135G-A5-44,75,saver,4,17.6,135ggloss,bothsides,a5
16560,FL-135G-A5-44,75,standard,2,18.53,135ggloss,bothsides,a5
17231,FL-400S-VM-44-[ML11],75,express,0,39.61,400gmattlaminatedbothsides,bothsides,carremedium
16561,FL-135G-A5-44,75,express,0,21.46,135ggloss,bothsides,a5
6510,FL-170S-A6-40,75,saver,4,16.86,170gsilk,oneside,a6
6511,FL-170S-A6-40,75,standard,2,18.55,170gsilk,oneside,a6
5686,FL-250G-US-40,75,saver,4,17.88,250ggloss,oneside,us
5687,FL-250G-US-40,75,standard,2,18.82,250ggloss,oneside,us
5688,FL-250G-US-40,75,express,0,21.8,250ggloss,oneside,us
6512,FL-170S-A6-40,75,express,0,20.24,170gsilk,oneside,a6
14702,FL-170S-VG-40,75,saver,4,19.14,170gsilk,oneside,carrelarge
14703,FL-170S-VG-40,75,standard,2,20.14,170gsilk,oneside,carrelarge
14704,FL-170S-VG-40,75,express,0,23.32,170gsilk,oneside,carrelarge
5131,FL-340H-AL-40,75,express,0,26.21,300goffset,oneside,along
7057,FL-400S-US-40-[ML11],75,express,0,30.27,400gmattlaminatedbothsides,oneside,us
7056,FL-400S-US-40-[ML11],75,standard,2,27.75,400gmattlaminatedbothsides,oneside,us
5130,FL-340H-AL-40,75,standard,2,21.61,300goffset,oneside,along
7055,FL-400S-US-40-[ML11],75,saver,4,25.22,400gmattlaminatedbothsides,oneside,us
5129,FL-340H-AL-40,75,saver,4,16.83,300goffset,oneside,along
7987,FL-250G-AL-40,75,saver,4,15.63,250ggloss,oneside,along
4760,FL-250G-A7-44,75,saver,4,14.11,250ggloss,bothsides,a7
4761,FL-250G-A7-44,75,standard,2,14.85,250ggloss,bothsides,a7
4762,FL-250G-A7-44,75,express,0,17.19,250ggloss,bothsides,a7
11010,FL-400S-VK-40-[ML11],75,express,0,40.83,400gmattlaminatedbothsides,oneside,carresmall
7543,FL-170S-A4-44,75,saver,4,21.04,170gsilk,bothsides,a4
15710,FL-400S-A7-40,75,standard,2,22.13,400gsilk,oneside,a7
15709,FL-400S-A7-40,75,saver,4,20.12,400gsilk,oneside,a7
5309,FL-135G-US-44,75,standard,2,17.91,135ggloss,bothsides,us
15955,FL-350G-VK-44,75,standard,3,22.07,350ggloss,bothsides,carresmall
5310,FL-135G-US-44,75,express,0,20.75,135ggloss,bothsides,us
20004,FL-250S-AL-44,75,saver,4,16.83,250gsilk,bothsides,along
12484,FL-400S-AL-40-[GL11],75,express,0,32.65,400gglosslaminatedbothsides,oneside,along
2285,FL-400S-A4-40-[ML11],75,saver,4,31.27,400gmattlaminatedbothsides,oneside,a4
2286,FL-400S-A4-40-[ML11],75,standard,2,34.4,400gmattlaminatedbothsides,oneside,a4
2287,FL-400S-A4-40-[ML11],75,express,0,37.53,400gmattlaminatedbothsides,oneside,a4
11614,FL-250S-A5-40,75,express,0,22.74,250gsilk,oneside,a5
11613,FL-250S-A5-40,75,standard,2,19.64,250gsilk,oneside,a5
11612,FL-250S-A5-40,75,saver,4,18.66,250gsilk,oneside,a5
9377,FL-135S-VK-40,75,express,0,20.82,135gsilk,oneside,carresmall
9376,FL-135S-VK-40,75,standard,2,19.79,135gsilk,oneside,carresmall
9375,FL-135S-VK-40,75,saver,4,17.81,135gsilk,oneside,carresmall
19867,FL-350G-A5-44,75,express,2,30.81,350ggloss,bothsides,a5
2315,FL-170H-VG-40,75,saver,4,22.07,170goffset,oneside,carrelarge
2316,FL-170H-VG-40,75,standard,2,26.67,170goffset,oneside,carrelarge
2317,FL-170H-VG-40,75,express,0,31.27,170goffset,oneside,carrelarge
19866,FL-350G-A5-44,75,standard,3,26.21,350ggloss,bothsides,a5
19865,FL-350G-A5-44,75,saver,6,21.61,350ggloss,bothsides,a5
10463,FL-170H-VK-44,75,saver,4,17.01,170goffset,bothsides,carresmall
10464,FL-170H-VK-44,75,standard,2,21.61,170goffset,bothsides,carresmall
10465,FL-170H-VK-44,75,express,0,26.21,170goffset,bothsides,carresmall
9358,FL-140H-A4-44,75,express,0,35.41,140goffset,bothsides,a4
9357,FL-140H-A4-44,75,standard,2,30.81,140goffset,bothsides,a4
9356,FL-140H-A4-44,75,saver,4,26.21,140goffset,bothsides,a4
2421,FL-135S-US-40,75,saver,4,16.37,135gsilk,oneside,us
2422,FL-135S-US-40,75,standard,2,17.23,135gsilk,oneside,us
2423,FL-135S-US-40,75,express,0,19.95,135gsilk,oneside,us
19834,FL-350G-VK-40,75,express,2,25.75,350ggloss,oneside,carresmall
11419,FL-170S-VK-44,75,express,0,27.43,170gsilk,bothsides,carresmall
11418,FL-170S-VK-44,75,standard,2,23.69,170gsilk,bothsides,carresmall
831,FL-250S-VK-44,75,express,0,29.68,250gsilk,bothsides,carresmall
12483,FL-400S-AL-40-[GL11],75,standard,2,28.05,400gglosslaminatedbothsides,oneside,along
19833,FL-350G-VK-40,75,standard,3,21.15,350ggloss,oneside,carresmall
12482,FL-400S-AL-40-[GL11],75,saver,4,23.45,400gglosslaminatedbothsides,oneside,along
