,Quantity,Tax,Size,Paper Type,Lamination,Sides Printed,Turnaround,PriceSaver,Production Days Saver,Saver Sku
1417,400,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Double Sided,,30.68,5,FLY-521-560-563-701-SAVER
1418,400,0.0,A7,170gsm Art Paper Gloss Finish,None,Single Sided,,15.22,5,FLY-619-694-464-473-SAVER
1419,400,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Single Sided,,25.73,6,FLY-611-506-603-654-SAVER
1421,400,0.0,A4,130gsm Art Paper Gloss Finish,None,Double Sided,,36.1,5,FLY-527-519-549-523-SAVER
1422,400,0.0,A4,130gsm Art Paper Silk Finish,None,Single Sided,,34.3,5,FLY-699-606-565-557-SAVER
1423,400,0.0,Square 148mm x 148mm,350gsm Recycled Uncoated,None,Double Sided,,39.71,5,FLY-562-514-461-463-SAVER
1424,400,0.0,A5,170gsm Art Paper Silk Finish,None,Single Sided,,29.15,5,FLY-572-515-518-622-SAVER
1425,400,0.0,A6,350gsm Recycled Uncoated,None,Double Sided,,30.68,5,FLY-563-657-517-649-SAVER
1426,400,0.2,A3,100gsm Premium Smooth White Paper,None,Single Sided,,54.87,6,FLY-554-663-652-568-SAVER
1427,400,0.0,A4,130gsm Art Paper Gloss Finish,None,Single Sided,,34.3,5,FLY-601-697-615-463-SAVER
1428,400,0.0,A3,350gsm Art Board Silk Finish,None,Double Sided,,108.3,5,FLY-600-652-559-418-SAVER
1429,400,0.0,A4,300gsm Art Board Coated,None,Single Sided,,68.59,5,FLY-550-608-599-516-SAVER
1430,400,0.0,A5,170gsm Art Paper Gloss Finish,None,Single Sided,,29.15,5,FLY-515-526-479-512-SAVER
1432,400,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Double Sided,,38.81,6,FLY-516-600-653-599-SAVER
1433,400,0.0,A4,170gsm Art Paper Silk Finish,None,Double Sided,,54.15,5,FLY-529-515-554-610-SAVER
1434,400,0.2,A3,300gsm Art Board Coated,None,Double Sided,,99.28,5,FLY-612-568-659-556-SAVER
1435,400,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Single Sided,,24.01,5,FLY-698-715-508-600-SAVER
1437,400,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Single Sided,,17.15,6,FLY-569-513-607-564-SAVER
1439,400,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Double Sided,,54.15,5,FLY-572-609-553-554-SAVER
1440,400,0.0,A7,130gsm Art Paper Silk Finish,None,Single Sided,,13.94,5,FLY-659-703-572-557-SAVER
1441,400,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Double Sided,,43.32,5,FLY-608-511-549-465-SAVER
1442,400,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Double Sided,,18.95,5,FLY-479-705-617-562-SAVER
1443,400,0.0,A4,350gsm Recycled Uncoated,None,Double Sided,,67.69,5,FLY-651-559-558-560-SAVER
1444,400,0.2,A3,130gsm Art Paper Silk Finish,None,Double Sided,,49.64,5,FLY-697-609-600-557-SAVER
1445,400,0.0,A5,350gsm Recycled Uncoated,None,Single Sided,,37.72,5,FLY-565-606-600-651-SAVER
1446,400,0.0,A7,130gsm Art Paper Gloss Finish,None,Double Sided,,14.67,5,FLY-661-510-586-608-SAVER
1447,400,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Single Sided,,24.86,5,FLY-614-656-453-557-SAVER
1448,400,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Double Sided,,26.17,5,FLY-405-508-523-603-SAVER
1449,400,0.0,A4,130gsm Art Paper Silk Finish,None,Double Sided,,36.1,5,FLY-611-505-479-573-SAVER
1450,400,0.2,A6,120gsm Premium Smooth White Paper,None,Single Sided,,19.94,6,FLY-520-699-614-508-SAVER
1451,400,0.2,A3,170gsm Art Paper Gloss Finish,None,Double Sided,,72.2,5,FLY-419-553-522-705-SAVER
1452,400,0.0,A6,130gsm Art Paper Gloss Finish,None,Single Sided,,15.86,5,FLY-561-661-558-561-SAVER
1454,400,0.0,A5,170gsm Art Paper Silk Finish,None,Double Sided,,30.68,5,FLY-564-574-602-511-SAVER
1455,400,0.0,A6,300gsm Art Board Coated,None,Single Sided,,24.01,5,FLY-525-602-433-476-SAVER
1456,400,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Double Sided,,20.99,6,FLY-611-551-613-514-SAVER
1457,400,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Single Sided,,29.15,5,FLY-528-569-603-472-SAVER
1459,400,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Double Sided,,22.56,5,FLY-509-515-644-514-SAVER
1460,400,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Single Sided,,17.15,5,FLY-453-522-524-458-SAVER
1461,400,0.2,A3,120gsm Premium Smooth White Paper,None,Double Sided,,72.2,6,FLY-462-603-607-656-SAVER
1463,400,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Double Sided,,72.2,5,FLY-555-609-514-509-SAVER
1464,400,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Single Sided,,18.86,5,FLY-651-559-556-596-SAVER
1465,400,0.2,A7,120gsm Premium Smooth White Paper,None,Single Sided,,17.58,6,FLY-546-601-601-555-SAVER
1466,400,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Double Sided,,40.61,5,FLY-615-560-513-413-SAVER
1468,400,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Single Sided,,21.43,6,FLY-554-615-567-604-SAVER
1469,400,0.0,A5,350gsm Recycled Uncoated,None,Double Sided,,39.71,5,FLY-558-611-509-468-SAVER
1470,400,0.0,A5,130gsm Art Paper Gloss Finish,None,Single Sided,,24.86,5,FLY-515-610-523-493-SAVER
1471,400,0.0,A3,350gsm Recycled Uncoated,None,Double Sided,,148.04,5,FLY-513-549-508-562-SAVER
1473,400,0.0,Square 210mm x 210mm,350gsm Recycled Uncoated,None,Double Sided,,67.69,5,FLY-652-540-557-656-SAVER
1474,400,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Double Sided,,18.05,5,FLY-519-612-566-654-SAVER
1477,400,0.0,A7,130gsm Art Paper Gloss Finish,None,Single Sided,,13.94,5,FLY-662-658-660-553-SAVER
1478,400,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Single Sided,,15.86,5,FLY-563-655-515-563-SAVER
1479,400,0.0,Square 148mm x 148mm,350gsm Recycled Uncoated,None,Single Sided,,37.72,5,FLY-608-603-467-564-SAVER
1480,400,0.2,A3,130gsm Art Paper Gloss Finish,None,Single Sided,,47.16,5,FLY-702-614-473-603-SAVER
1481,400,0.0,A6,300gsm Art Board Coated,None,Double Sided,,25.27,5,FLY-616-510-520-657-SAVER
1482,400,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Single Sided,,77.16,5,FLY-463-599-525-650-SAVER
1483,400,0.0,1/3 A4 (DL),350gsm Recycled Uncoated,None,Single Sided,,31.72,5,FLY-645-614-556-656-SAVER
1484,400,0.2,A3,170gsm Art Paper Silk Finish,None,Double Sided,,72.2,5,FLY-459-460-602-517-SAVER
1485,400,0.0,A7,350gsm Recycled Uncoated,None,Double Sided,,23.46,5,FLY-520-614-516-651-SAVER
1487,400,0.0,A5,300gsm Art Board Coated,None,Double Sided,,40.61,5,FLY-565-564-512-569-SAVER
1488,400,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Double Sided,,27.08,6,FLY-567-666-644-514-SAVER
1489,400,0.0,A7,170gsm Art Paper Silk Finish,None,Single Sided,,15.22,5,FLY-553-613-506-657-SAVER
1491,400,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Double Sided,,36.1,5,FLY-518-560-458-516-SAVER
1492,400,0.2,A4,100gsm Premium Smooth White Paper,None,Double Sided,,31.05,6,FLY-561-511-476-552-SAVER
1493,400,0.0,A6,130gsm Art Paper Silk Finish,None,Single Sided,,15.86,5,FLY-649-529-558-466-SAVER
1494,400,0.0,1/3 A4 (DL),350gsm Recycled Uncoated,None,Double Sided,,33.39,5,FLY-620-571-561-469-SAVER
1497,400,0.0,A6,350gsm Art Board Silk Finish,None,Single Sided,,21.43,5,FLY-605-600-601-606-SAVER
1498,400,0.0,A3,350gsm Recycled Uncoated,None,Single Sided,,140.51,5,FLY-560-656-562-519-SAVER
1499,400,0.2,A7,300gsm Art Board Coated,None,Single Sided,,17.15,5,FLY-655-517-515-527-SAVER
1500,400,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Single Sided,,29.5,6,FLY-506-518-610-467-SAVER
1501,400,0.2,A5,120gsm Premium Smooth White Paper,None,Double Sided,,27.08,6,FLY-563-563-578-564-SAVER
1502,400,0.2,A7,100gsm Premium Smooth White Paper,None,Double Sided,,14.8,6,FLY-519-612-554-521-SAVER
1503,400,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Single Sided,,18.0,5,FLY-647-603-648-602-SAVER
1505,400,0.0,Square 105mm x 105mm,350gsm Recycled Uncoated,None,Double Sided,,30.68,5,FLY-610-557-699-506-SAVER
1506,400,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Double Sided,,27.98,5,FLY-520-756-701-608-SAVER
1507,400,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Double Sided,,19.85,5,FLY-558-606-515-560-SAVER
1508,400,0.0,A4,350gsm Recycled Uncoated,None,Single Sided,,64.31,5,FLY-569-562-466-614-SAVER
1509,400,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Double Sided,,31.05,6,FLY-464-616-515-520-SAVER
1510,400,0.0,A6,350gsm Art Board Silk Finish,None,Double Sided,,22.56,5,FLY-562-706-529-476-SAVER
1511,400,0.0,A6,170gsm Art Paper Gloss Finish,None,Single Sided,,18.0,5,FLY-474-708-604-652-SAVER
1512,400,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Double Sided,,28.88,5,FLY-565-515-598-512-SAVER
1513,400,0.0,Square 210mm x 210mm,350gsm Recycled Uncoated,None,Single Sided,,64.31,5,FLY-468-460-461-614-SAVER
1514,400,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Double Sided,,18.05,5,FLY-693-514-565-564-SAVER
1515,400,0.2,A3,120gsm Premium Smooth White Paper,None,Single Sided,,68.59,6,FLY-689-461-464-565-SAVER
1517,400,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Single Sided,,19.94,6,FLY-663-694-473-564-SAVER
1518,400,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Single Sided,,29.15,5,FLY-610-608-616-563-SAVER
1521,400,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Double Sided,,81.22,5,FLY-559-497-514-462-SAVER
1524,400,0.2,A4,100gsm Premium Smooth White Paper,None,Single Sided,,29.5,6,FLY-520-565-521-515-SAVER
1525,400,0.0,A7,130gsm Art Paper Silk Finish,None,Double Sided,,14.67,5,FLY-609-553-609-462-SAVER
1526,400,0.2,A6,100gsm Premium Smooth White Paper,None,Double Sided,,16.79,6,FLY-696-612-513-616-SAVER
1527,400,0.0,A7,350gsm Recycled Uncoated,None,Single Sided,,22.29,5,FLY-460-510-563-650-SAVER
1529,400,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Double Sided,,18.95,5,FLY-570-470-600-606-SAVER
1530,400,0.0,A3,350gsm Art Board Silk Finish,None,Single Sided,,102.88,5,FLY-514-561-525-612-SAVER
1531,400,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Single Sided,,51.44,5,FLY-506-554-607-507-SAVER
1532,400,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Single Sided,,18.86,5,FLY-645-577-696-648-SAVER
1533,400,0.0,A4,350gsm Art Board Silk Finish,None,Single Sided,,77.16,5,FLY-601-547-654-469-SAVER
1534,400,0.0,A4,350gsm Art Board Silk Finish,None,Double Sided,,81.22,5,FLY-475-700-701-515-SAVER
1535,400,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Double Sided,,25.27,5,FLY-519-505-603-518-SAVER
1536,400,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Single Sided,,41.15,5,FLY-610-562-605-516-SAVER
1538,400,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Single Sided,,15.95,6,FLY-704-461-567-565-SAVER
1540,400,0.2,A4,120gsm Premium Smooth White Paper,None,Single Sided,,36.87,6,FLY-606-563-558-465-SAVER
1541,400,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Single Sided,,24.86,5,FLY-561-556-555-699-SAVER
1542,400,0.2,A7,350gsm Art Board Silk Finish,None,Double Sided,,18.51,5,FLY-555-651-469-510-SAVER
1543,400,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Single Sided,,21.43,5,FLY-543-472-525-562-SAVER
1544,400,0.0,A6,170gsm Art Paper Silk Finish,None,Single Sided,,18.0,5,FLY-515-565-509-421-SAVER
1545,400,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Single Sided,,36.87,6,FLY-601-607-609-608-SAVER
1546,400,0.2,A3,130gsm Art Paper Silk Finish,None,Single Sided,,47.16,5,FLY-458-559-606-423-SAVER
1547,400,0.2,A5,100gsm Premium Smooth White Paper,None,Double Sided,,21.66,6,FLY-605-653-555-522-SAVER
1548,400,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Double Sided,,16.7,5,FLY-427-575-563-517-SAVER
1549,400,0.2,A7,300gsm Art Board Coated,None,Double Sided,,18.05,5,FLY-461-565-472-656-SAVER
1551,500,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Single Sided,,39.44,6,FLY-601-607-609-608-SAVER
1553,500,0.2,A3,130gsm Art Paper Silk Finish,None,Double Sided,,54.15,5,FLY-697-609-600-557-SAVER
1554,500,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Double Sided,,21.66,5,FLY-604-645-568-602-SAVER
1555,500,0.0,A5,170gsm Art Paper Gloss Finish,None,Double Sided,,31.59,5,FLY-481-569-514-568-SAVER
1556,500,0.0,A6,350gsm Art Board Silk Finish,None,Double Sided,,24.37,5,FLY-562-706-529-476-SAVER
1558,500,0.0,Square 210mm x 210mm,450gsm Art Board Silk Finish,None,Single Sided,,99.46,5,FLY-451-609-656-609-SAVER
1559,500,0.0,Square 210mm x 210mm,350gsm Recycled Uncoated,None,Single Sided,,68.59,5,FLY-468-460-461-614-SAVER
1560,500,0.0,A6,130gsm Art Paper Gloss Finish,None,Single Sided,,16.29,5,FLY-561-661-558-561-SAVER
1561,500,0.0,A3,350gsm Art Board Silk Finish,None,Double Sided,,117.32,5,FLY-600-652-559-418-SAVER
1562,500,0.0,A4,350gsm Art Board Silk Finish,None,Double Sided,,90.25,5,FLY-475-700-701-515-SAVER
1564,500,0.0,A7,170gsm Art Paper Gloss Finish,None,Double Sided,,16.24,5,FLY-510-660-562-561-SAVER
1565,500,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Double Sided,,19.4,5,FLY-693-514-565-564-SAVER
1567,500,0.0,A6,170gsm Art Paper Gloss Finish,None,Double Sided,,19.85,5,FLY-466-563-520-505-SAVER
1568,500,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Single Sided,,20.15,6,FLY-663-694-473-564-SAVER
1570,500,0.0,A5,130gsm Art Paper Gloss Finish,None,Double Sided,,27.08,5,FLY-606-700-564-563-SAVER
1571,500,0.2,A7,350gsm Art Board Silk Finish,None,Double Sided,,18.95,5,FLY-555-651-469-510-SAVER
1572,500,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Double Sided,,29.78,5,FLY-520-756-701-608-SAVER
1573,500,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Double Sided,,33.21,6,FLY-464-616-515-520-SAVER
1574,500,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Single Sided,,24.01,5,FLY-698-715-508-600-SAVER
1576,500,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Double Sided,,17.15,5,FLY-551-516-514-652-SAVER
1577,500,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Single Sided,,16.29,5,FLY-512-620-573-470-SAVER
1578,500,0.0,A6,350gsm Art Board Silk Finish,None,Single Sided,,23.15,5,FLY-605-600-601-606-SAVER
1579,500,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Single Sided,,21.26,6,FLY-520-556-554-566-SAVER
1580,500,0.0,A5,350gsm Art Board Silk Finish,None,Double Sided,,46.93,5,FLY-658-565-525-469-SAVER
1583,500,0.2,A4,120gsm Premium Smooth White Paper,None,Double Sided,,41.52,6,FLY-535-606-521-515-SAVER
1585,500,0.0,1/3 A4 (DL),350gsm Recycled Uncoated,None,Double Sided,,34.3,5,FLY-620-571-561-469-SAVER
1586,500,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Single Sided,,30.01,5,FLY-528-569-603-472-SAVER
1588,500,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Double Sided,,41.52,5,FLY-518-560-458-516-SAVER
1590,500,0.2,A3,130gsm Art Paper Silk Finish,None,Single Sided,,51.44,5,FLY-458-559-606-423-SAVER
1591,500,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Double Sided,,21.66,5,FLY-558-606-515-560-SAVER
1592,500,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Double Sided,,41.52,5,FLY-609-508-560-505-SAVER
1594,500,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Double Sided,,19.85,5,FLY-479-705-617-562-SAVER
1596,500,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Single Sided,,30.01,5,FLY-610-608-616-563-SAVER
1597,500,0.0,A5,170gsm Art Paper Gloss Finish,None,Single Sided,,30.01,5,FLY-515-526-479-512-SAVER
1598,500,0.0,Square 105mm x 105mm,350gsm Recycled Uncoated,None,Double Sided,,32.49,5,FLY-610-557-699-506-SAVER
1599,500,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Single Sided,,18.86,5,FLY-647-603-648-602-SAVER
1601,500,0.2,A3,130gsm Art Paper Gloss Finish,None,Double Sided,,54.15,5,FLY-659-662-515-599-SAVER
1603,500,0.0,Square 105mm x 105mm,350gsm Recycled Uncoated,None,Single Sided,,30.87,5,FLY-649-568-645-610-SAVER
1604,500,0.2,A7,350gsm Art Board Silk Finish,None,Single Sided,,18.0,5,FLY-473-615-513-661-SAVER
1605,500,0.2,A7,100gsm Premium Smooth White Paper,None,Double Sided,,15.16,6,FLY-519-612-554-521-SAVER
1606,500,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Double Sided,,19.85,5,FLY-570-470-600-606-SAVER
1607,500,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Single Sided,,40.3,5,FLY-510-623-603-607-SAVER
1609,500,0.0,A7,170gsm Art Paper Gloss Finish,None,Single Sided,,15.43,5,FLY-619-694-464-473-SAVER
1610,500,0.0,A4,130gsm Art Paper Silk Finish,None,Single Sided,,39.44,5,FLY-699-606-565-557-SAVER
1611,500,0.2,A7,450gsm Art Board Silk Finish,None,Double Sided,,22.56,5,FLY-522-557-558-563-SAVER
1612,500,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Single Sided,,25.73,5,FLY-614-656-453-557-SAVER
1613,500,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Single Sided,,28.29,5,FLY-646-566-513-514-SAVER
1614,500,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Single Sided,,16.29,5,FLY-563-655-515-563-SAVER
1615,500,0.0,A7,130gsm Art Paper Gloss Finish,None,Single Sided,,14.15,5,FLY-662-658-660-553-SAVER
1616,500,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Double Sided,,27.08,5,FLY-405-508-523-603-SAVER
1618,500,0.0,A5,350gsm Recycled Uncoated,None,Single Sided,,39.44,5,FLY-565-606-600-651-SAVER
1621,500,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Single Sided,,77.16,5,FLY-508-612-611-702-SAVER
1622,500,0.2,A4,100gsm Premium Smooth White Paper,None,Single Sided,,31.55,6,FLY-520-565-521-515-SAVER
1624,500,0.0,A5,300gsm Art Board Coated,None,Double Sided,,42.42,5,FLY-565-564-512-569-SAVER
1625,500,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Double Sided,,46.93,5,FLY-608-511-549-465-SAVER
1627,500,0.0,Square 210mm x 210mm,350gsm Recycled Uncoated,None,Double Sided,,72.2,5,FLY-652-540-557-656-SAVER
1628,500,0.2,A3,130gsm Art Paper Gloss Finish,None,Single Sided,,51.44,5,FLY-702-614-473-603-SAVER
1629,500,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Double Sided,,25.27,5,FLY-519-505-603-518-SAVER
1630,500,0.0,A6,450gsm Art Board Silk Finish,None,Double Sided,,33.39,5,FLY-513-464-462-503-SAVER
1633,500,0.0,A4,170gsm Art Paper Silk Finish,None,Double Sided,,58.66,5,FLY-529-515-554-610-SAVER
1634,500,0.0,1/3 A4 (DL),350gsm Recycled Uncoated,None,Single Sided,,32.58,5,FLY-645-614-556-656-SAVER
1640,500,0.0,A5,300gsm Art Board Coated,None,Single Sided,,40.3,5,FLY-466-701-515-519-SAVER
1641,500,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Double Sided,,58.66,5,FLY-572-609-553-554-SAVER
1642,500,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Single Sided,,85.74,5,FLY-463-599-525-650-SAVER
1643,500,0.0,A6,300gsm Art Board Coated,None,Double Sided,,25.27,5,FLY-616-510-520-657-SAVER
1644,500,0.2,A5,100gsm Premium Smooth White Paper,None,Double Sided,,22.38,6,FLY-605-653-555-522-SAVER
1646,500,0.2,A5,120gsm Premium Smooth White Paper,None,Single Sided,,26.58,6,FLY-559-465-507-463-SAVER
1647,500,0.0,A5,350gsm Recycled Uncoated,None,Double Sided,,41.52,5,FLY-558-611-509-468-SAVER
1648,500,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Single Sided,,18.86,5,FLY-513-562-602-563-SAVER
1649,500,0.0,A3,350gsm Art Board Silk Finish,None,Single Sided,,111.45,5,FLY-514-561-525-612-SAVER
1650,500,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Single Sided,,18.44,5,FLY-453-522-524-458-SAVER
1652,500,0.0,A4,130gsm Art Paper Gloss Finish,None,Double Sided,,41.52,5,FLY-527-519-549-523-SAVER
1655,500,0.0,A6,170gsm Art Paper Silk Finish,None,Single Sided,,18.86,5,FLY-515-565-509-421-SAVER
1656,500,0.2,A3,170gsm Art Paper Gloss Finish,None,Single Sided,,77.16,5,FLY-466-600-516-467-SAVER
1657,500,0.0,A4,300gsm Art Board Coated,None,Single Sided,,77.16,5,FLY-550-608-599-516-SAVER
1659,500,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Single Sided,,39.44,5,FLY-559-699-613-611-SAVER
1661,500,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Single Sided,,44.58,5,FLY-610-562-605-516-SAVER
1663,500,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Single Sided,,55.73,5,FLY-506-554-607-507-SAVER
1664,500,0.2,A3,300gsm Art Board Coated,None,Single Sided,,107.17,5,FLY-699-516-565-577-SAVER
1665,500,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Double Sided,,81.22,5,FLY-555-609-514-509-SAVER
1666,500,0.2,A6,120gsm Premium Smooth White Paper,None,Double Sided,,21.2,6,FLY-556-604-569-542-SAVER
1668,500,0.0,A4,170gsm Art Paper Silk Finish,None,Single Sided,,55.73,5,FLY-559-569-613-566-SAVER
1669,500,0.0,A3,350gsm Recycled Uncoated,None,Double Sided,,163.85,5,FLY-513-549-508-562-SAVER
1672,500,0.2,A3,100gsm Premium Smooth White Paper,None,Double Sided,,61.37,6,FLY-653-525-608-523-SAVER
1673,500,0.0,A6,130gsm Art Paper Gloss Finish,None,Double Sided,,17.15,5,FLY-500-562-558-563-SAVER
1674,500,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Single Sided,,18.44,5,FLY-657-602-552-650-SAVER
1675,500,0.2,A6,100gsm Premium Smooth White Paper,None,Double Sided,,16.97,6,FLY-696-612-513-616-SAVER
1678,500,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Double Sided,,27.08,5,FLY-513-607-622-594-SAVER
1679,500,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Double Sided,,42.42,5,FLY-615-560-513-413-SAVER
1680,500,0.0,A4,130gsm Art Paper Silk Finish,None,Double Sided,,41.52,5,FLY-611-505-479-573-SAVER
1681,500,0.0,A4,350gsm Art Board Silk Finish,None,Single Sided,,85.74,5,FLY-601-547-654-469-SAVER
1683,500,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Double Sided,,21.2,6,FLY-611-551-613-514-SAVER
1687,500,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Double Sided,,16.97,6,FLY-462-558-560-613-SAVER
1692,500,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Single Sided,,28.29,5,FLY-430-572-561-610-SAVER
1693,500,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Double Sided,,18.77,6,FLY-596-707-472-648-SAVER
1696,500,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Single Sided,,16.12,6,FLY-704-461-567-565-SAVER
1697,500,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Single Sided,,20.58,5,FLY-645-577-696-648-SAVER
1698,500,0.2,A7,300gsm Art Board Coated,None,Double Sided,,18.95,5,FLY-461-565-472-656-SAVER
1699,500,0.0,A5,130gsm Art Paper Silk Finish,None,Double Sided,,27.08,5,FLY-548-601-610-618-SAVER
1701,500,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Double Sided,,17.15,5,FLY-427-575-563-517-SAVER
1702,500,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Single Sided,,25.73,5,FLY-561-556-555-699-SAVER
1704,500,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Single Sided,,39.44,5,FLY-548-462-573-566-SAVER
1705,500,0.0,A6,170gsm Art Paper Silk Finish,None,Double Sided,,19.85,5,FLY-510-649-513-464-SAVER
1706,500,0.2,A7,120gsm Premium Smooth White Paper,None,Double Sided,,18.95,6,FLY-511-520-552-520-SAVER
1707,500,0.2,A6,100gsm Premium Smooth White Paper,None,Single Sided,,16.12,6,FLY-512-546-656-611-SAVER
1708,500,0.2,A3,170gsm Art Paper Silk Finish,None,Single Sided,,77.16,5,FLY-464-561-425-544-SAVER
1709,500,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Double Sided,,23.46,6,FLY-658-517-526-603-SAVER
1710,500,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Double Sided,,58.66,5,FLY-506-603-615-609-SAVER
1712,500,0.0,A5,350gsm Art Board Silk Finish,None,Single Sided,,44.58,5,FLY-567-509-615-698-SAVER
1713,500,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Double Sided,,31.59,5,FLY-505-666-521-419-SAVER
