,Quantity,Tax,Size,Paper Type,Lamination,Sides Printed,Price,Turnaround,SKU
5431,150,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Double Sided,19.85,5,FLY-565-515-598-512-SAVER
5432,150,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Double Sided,45.12,5,FLY-559-497-514-462-SAVER
5433,150,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Single Sided,14.74,6,FLY-704-461-567-565-SAVER
5434,150,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Single Sided,15.86,5,FLY-645-577-696-648-SAVER
5435,150,0.0,A5,130gsm Art Paper Gloss Finish,None,Double Sided,18.05,5,FLY-606-700-564-563-SAVER
5436,150,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Double Sided,23.46,5,FLY-506-603-615-609-SAVER
5437,150,0.2,A6,100gsm Premium Smooth White Paper,None,Double Sided,15.52,6,FLY-696-612-513-616-SAVER
5438,150,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Double Sided,23.46,5,FLY-615-560-513-413-SAVER
5439,150,0.0,A6,170gsm Art Paper Gloss Finish,None,Double Sided,15.79,5,FLY-466-563-520-505-SAVER
5440,150,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Double Sided,15.79,5,FLY-570-470-600-606-SAVER
5441,150,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Single Sided,15.09,6,FLY-569-513-607-564-SAVER
5442,150,0.2,A7,300gsm Art Board Coated,None,Single Sided,15.01,5,FLY-655-517-515-527-SAVER
5443,150,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Single Sided,16.29,5,FLY-543-472-525-562-SAVER
5444,150,0.0,A7,170gsm Art Paper Gloss Finish,None,Single Sided,13.72,5,FLY-619-694-464-473-SAVER
5445,150,0.0,A6,350gsm Art Board Silk Finish,None,Double Sided,17.15,5,FLY-562-706-529-476-SAVER
5446,150,0.2,A3,300gsm Art Board Coated,None,Double Sided,49.64,5,FLY-612-568-659-556-SAVER
5447,150,0.2,A3,170gsm Art Paper Gloss Finish,None,Double Sided,36.1,5,FLY-419-553-522-705-SAVER
5448,150,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Double Sided,17.33,6,FLY-512-552-606-524-SAVER
5449,150,0.2,A7,100gsm Premium Smooth White Paper,None,Single Sided,13.03,6,FLY-665-709-560-606-SAVER
5450,150,0.0,A3,350gsm Art Board Silk Finish,None,Double Sided,51.44,5,FLY-600-652-559-418-SAVER
5451,150,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Single Sided,42.86,5,FLY-463-599-525-650-SAVER
5452,150,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Single Sided,15.43,5,FLY-453-522-524-458-SAVER
5453,150,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Double Sided,18.05,5,FLY-519-505-603-518-SAVER
5454,150,0.0,A5,300gsm Art Board Coated,None,Double Sided,23.46,5,FLY-565-564-512-569-SAVER
5455,150,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Double Sided,21.66,5,FLY-609-508-560-505-SAVER
5456,150,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Single Sided,18.44,6,FLY-663-694-473-564-SAVER
5457,150,0.0,A6,300gsm Art Board Coated,None,Double Sided,18.05,5,FLY-616-510-520-657-SAVER
5458,150,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Single Sided,22.29,5,FLY-470-519-612-518-SAVER
5459,150,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Double Sided,15.34,5,FLY-551-516-514-652-SAVER
5460,150,0.0,A5,170gsm Art Paper Silk Finish,None,Single Sided,18.86,5,FLY-572-515-518-622-SAVER
5461,150,0.2,A3,130gsm Art Paper Gloss Finish,None,Single Sided,30.01,5,FLY-702-614-473-603-SAVER
5462,150,0.0,A5,130gsm Art Paper Silk Finish,None,Double Sided,18.05,5,FLY-548-601-610-618-SAVER
5463,150,0.0,A7,170gsm Art Paper Silk Finish,None,Double Sided,14.44,5,FLY-463-599-607-559-SAVER
5464,150,0.0,A7,130gsm Art Paper Silk Finish,None,Double Sided,13.77,5,FLY-609-553-609-462-SAVER
5465,150,0.0,Square 105mm x 105mm,130gsm Art Paper Silk Finish,None,Single Sided,14.57,5,FLY-563-655-515-563-SAVER
5466,150,0.2,A4,120gsm Premium Smooth White Paper,None,Double Sided,31.59,6,FLY-535-606-521-515-SAVER
5467,150,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Single Sided,14.57,5,FLY-512-620-573-470-SAVER
5468,150,0.0,A4,170gsm Art Paper Gloss Finish,None,Single Sided,22.29,5,FLY-460-464-476-563-SAVER
5469,150,0.2,Square 148mm x 148mm,100gsm Premium Smooth White Paper,None,Single Sided,16.46,6,FLY-520-556-554-566-SAVER
5470,150,0.0,A6,170gsm Art Paper Gloss Finish,None,Single Sided,15.01,5,FLY-474-708-604-652-SAVER
5471,150,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Double Sided,21.66,6,FLY-567-666-644-514-SAVER
5472,150,0.0,Square 105mm x 105mm,130gsm Art Paper Gloss Finish,None,Double Sided,15.34,5,FLY-427-575-563-517-SAVER
5473,150,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Single Sided,24.01,6,FLY-506-518-610-467-SAVER
5474,150,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Double Sided,15.79,5,FLY-479-705-617-562-SAVER
5475,150,0.2,A5,100gsm Premium Smooth White Paper,None,Single Sided,16.46,6,FLY-498-661-556-469-SAVER
5476,150,0.2,A5,120gsm Premium Smooth White Paper,None,Double Sided,21.66,6,FLY-563-563-578-564-SAVER
5477,150,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Double Sided,28.88,5,FLY-555-609-514-509-SAVER
5478,150,0.0,A4,300gsm Art Board Coated,None,Double Sided,28.88,5,FLY-515-606-707-604-SAVER
5479,150,0.2,A3,130gsm Art Paper Silk Finish,None,Double Sided,31.59,5,FLY-697-609-600-557-SAVER
5480,150,0.2,A3,120gsm Premium Smooth White Paper,None,Single Sided,47.16,6,FLY-689-461-464-565-SAVER
5481,150,0.2,A4,120gsm Premium Smooth White Paper,None,Single Sided,30.01,6,FLY-606-563-558-465-SAVER
5482,150,0.2,A3,170gsm Art Paper Silk Finish,None,Single Sided,34.3,5,FLY-464-561-425-544-SAVER
5483,150,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Single Sided,18.86,5,FLY-430-572-561-610-SAVER
5484,150,0.0,A7,130gsm Art Paper Gloss Finish,None,Single Sided,13.08,5,FLY-662-658-660-553-SAVER
5485,150,0.2,A3,130gsm Art Paper Gloss Finish,None,Double Sided,31.59,5,FLY-659-662-515-599-SAVER
5486,150,0.0,A4,170gsm Art Paper Gloss Finish,None,Double Sided,23.46,5,FLY-507-621-528-659-SAVER
5487,150,0.2,A7,300gsm Art Board Coated,None,Double Sided,15.79,5,FLY-461-565-472-656-SAVER
5488,150,0.0,A5,170gsm Art Paper Silk Finish,None,Double Sided,19.85,5,FLY-564-574-602-511-SAVER
5489,150,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Single Sided,18.86,5,FLY-610-608-616-563-SAVER
5490,150,0.0,A5,170gsm Art Paper Gloss Finish,None,Single Sided,18.86,5,FLY-515-526-479-512-SAVER
5491,150,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Single Sided,20.58,5,FLY-548-462-573-566-SAVER
5492,150,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Single Sided,20.58,6,FLY-611-506-603-654-SAVER
5493,150,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Double Sided,31.59,6,FLY-516-600-653-599-SAVER
5494,150,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Double Sided,19.85,6,FLY-658-517-526-603-SAVER
5495,150,0.2,A7,350gsm Art Board Silk Finish,None,Single Sided,15.01,5,FLY-473-615-513-661-SAVER
5496,150,0.0,A6,300gsm Art Board Coated,None,Single Sided,17.15,5,FLY-525-602-433-476-SAVER
5497,150,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Single Sided,17.15,5,FLY-614-656-453-557-SAVER
5498,150,0.2,Square 210mm x 210mm,120gsm Premium Smooth White Paper,None,Single Sided,30.01,6,FLY-601-607-609-608-SAVER
5499,150,0.0,A6,350gsm Art Board Silk Finish,None,Single Sided,16.29,5,FLY-605-600-601-606-SAVER
5500,150,0.0,A6,130gsm Art Paper Silk Finish,None,Double Sided,15.34,5,FLY-468-610-464-468-SAVER
5501,150,0.2,A3,120gsm Premium Smooth White Paper,None,Double Sided,49.64,6,FLY-462-603-607-656-SAVER
5502,150,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Single Sided,27.44,5,FLY-610-562-605-516-SAVER
5503,150,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Single Sided,18.0,5,FLY-646-566-513-514-SAVER
5504,150,0.0,Square 148mm x 148mm,350gsm Art Board Silk Finish,None,Double Sided,28.88,5,FLY-608-511-549-465-SAVER
5505,150,0.0,A7,130gsm Art Paper Silk Finish,None,Single Sided,13.08,5,FLY-659-703-572-557-SAVER
5506,150,0.2,A7,100gsm Premium Smooth White Paper,None,Double Sided,13.72,6,FLY-519-612-554-521-SAVER
5507,150,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Single Sided,15.43,5,FLY-657-602-552-650-SAVER
5508,150,0.0,A5,170gsm Art Paper Gloss Finish,None,Double Sided,19.85,5,FLY-481-569-514-568-SAVER
5509,150,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Double Sided,21.66,5,FLY-518-560-458-516-SAVER
5510,150,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Single Sided,18.86,6,FLY-554-615-567-604-SAVER
5511,150,0.0,A6,170gsm Art Paper Silk Finish,None,Single Sided,15.01,5,FLY-515-565-509-421-SAVER
5512,150,0.0,A5,130gsm Art Paper Silk Finish,None,Single Sided,17.15,5,FLY-476-519-554-612-SAVER
5513,150,0.2,A6,120gsm Premium Smooth White Paper,None,Single Sided,18.44,6,FLY-520-699-614-508-SAVER
5514,150,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Double Sided,18.05,5,FLY-405-508-523-603-SAVER
5515,150,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Single Sided,15.01,5,FLY-647-603-648-602-SAVER
5516,150,0.2,A7,120gsm Premium Smooth White Paper,None,Single Sided,16.29,6,FLY-546-601-601-555-SAVER
5517,150,0.0,A5,350gsm Art Board Silk Finish,None,Double Sided,28.88,5,FLY-658-565-525-469-SAVER
5518,150,0.2,A6,100gsm Premium Smooth White Paper,None,Single Sided,14.74,6,FLY-512-546-656-611-SAVER
5519,150,0.0,A4,170gsm Art Paper Silk Finish,None,Double Sided,23.46,5,FLY-529-515-554-610-SAVER
5520,150,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Double Sided,15.52,6,FLY-462-558-560-613-SAVER
5521,150,0.0,A4,300gsm Art Board Coated,None,Single Sided,27.44,5,FLY-550-608-599-516-SAVER
5522,150,0.0,A4,130gsm Art Paper Silk Finish,None,Double Sided,21.66,5,FLY-611-505-479-573-SAVER
5523,150,0.0,A5,300gsm Art Board Coated,None,Single Sided,22.29,5,FLY-466-701-515-519-SAVER
5524,150,0.0,Square 148mm x 148mm,300gsm Art Board Coated,None,Single Sided,22.29,5,FLY-510-623-603-607-SAVER
5525,150,0.2,A3,130gsm Art Paper Silk Finish,None,Single Sided,30.01,5,FLY-458-559-606-423-SAVER
5526,150,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Double Sided,23.46,5,FLY-572-609-553-554-SAVER
5527,150,0.2,A3,100gsm Premium Smooth White Paper,None,Single Sided,37.72,6,FLY-554-663-652-568-SAVER
5528,150,0.0,A7,130gsm Art Paper Gloss Finish,None,Double Sided,13.77,5,FLY-661-510-586-608-SAVER
5529,150,0.2,A6,120gsm Premium Smooth White Paper,None,Double Sided,19.4,6,FLY-556-604-569-542-SAVER
5530,150,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Single Sided,20.58,5,FLY-559-699-613-611-SAVER
5531,150,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Double Sided,16.24,5,FLY-519-612-566-654-SAVER
5532,150,0.0,A7,170gsm Art Paper Silk Finish,None,Single Sided,13.72,5,FLY-553-613-506-657-SAVER
5533,150,0.0,A4,350gsm Art Board Silk Finish,None,Single Sided,42.86,5,FLY-601-547-654-469-SAVER
5534,150,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Double Sided,16.7,5,FLY-558-606-515-560-SAVER
5535,150,0.2,A4,100gsm Premium Smooth White Paper,None,Double Sided,25.27,6,FLY-561-511-476-552-SAVER
5536,150,0.0,A6,130gsm Art Paper Silk Finish,None,Single Sided,14.57,5,FLY-649-529-558-466-SAVER
5537,150,0.0,A4,350gsm Art Board Silk Finish,None,Double Sided,45.12,5,FLY-475-700-701-515-SAVER
5538,150,0.0,A4,130gsm Art Paper Gloss Finish,None,Double Sided,21.66,5,FLY-527-519-549-523-SAVER
5539,150,0.2,A3,300gsm Art Board Coated,None,Single Sided,47.16,5,FLY-699-516-565-577-SAVER
5540,150,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Single Sided,27.44,5,FLY-508-612-611-702-SAVER
5541,150,0.2,A3,100gsm Premium Smooth White Paper,None,Double Sided,39.71,6,FLY-653-525-608-523-SAVER
5542,150,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Double Sided,19.85,5,FLY-505-666-521-419-SAVER
5543,150,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Double Sided,18.05,5,FLY-513-607-622-594-SAVER
5544,150,0.2,A7,120gsm Premium Smooth White Paper,None,Double Sided,17.15,6,FLY-511-520-552-520-SAVER
5545,150,0.0,A6,130gsm Art Paper Gloss Finish,None,Double Sided,15.34,5,FLY-500-562-558-563-SAVER
5546,150,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Single Sided,18.86,5,FLY-528-569-603-472-SAVER
5547,150,0.0,A4,170gsm Art Paper Silk Finish,None,Single Sided,22.29,5,FLY-559-569-613-566-SAVER
5548,150,0.0,A3,350gsm Art Board Silk Finish,None,Single Sided,48.87,5,FLY-514-561-525-612-SAVER
5549,150,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Single Sided,15.86,5,FLY-651-559-556-596-SAVER
5550,150,0.0,A5,130gsm Art Paper Gloss Finish,None,Single Sided,17.15,5,FLY-515-610-523-493-SAVER
5551,150,0.2,A3,170gsm Art Paper Silk Finish,None,Double Sided,36.1,5,FLY-459-460-602-517-SAVER
5552,150,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Double Sided,17.15,5,FLY-509-515-644-514-SAVER
5553,150,0.0,A5,350gsm Art Board Silk Finish,None,Single Sided,27.44,5,FLY-567-509-615-698-SAVER
5554,150,0.0,A4,130gsm Art Paper Silk Finish,None,Single Sided,20.58,5,FLY-699-606-565-557-SAVER
5555,150,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Double Sided,16.24,5,FLY-693-514-565-564-SAVER
5556,150,0.2,A5,120gsm Premium Smooth White Paper,None,Single Sided,20.58,6,FLY-559-465-507-463-SAVER
5557,150,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Double Sided,25.27,6,FLY-464-616-515-520-SAVER
5558,150,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Single Sided,22.29,5,FLY-506-554-607-507-SAVER
5559,150,0.2,A7,350gsm Art Board Silk Finish,None,Double Sided,15.79,5,FLY-555-651-469-510-SAVER
5560,150,0.0,1/3 A4 (DL),170gsm Art Paper Gloss Finish,None,Double Sided,16.7,5,FLY-604-645-568-602-SAVER
5561,150,0.0,A6,170gsm Art Paper Silk Finish,None,Double Sided,15.79,5,FLY-510-649-513-464-SAVER
5562,150,0.0,A4,130gsm Art Paper Gloss Finish,None,Single Sided,20.58,5,FLY-601-697-615-463-SAVER
5563,150,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Double Sided,15.88,6,FLY-596-707-472-648-SAVER
5564,150,0.2,A3,170gsm Art Paper Gloss Finish,None,Single Sided,34.3,5,FLY-466-600-516-467-SAVER
5565,150,0.0,Square 105mm x 105mm,170gsm Art Paper Gloss Finish,None,Single Sided,15.01,5,FLY-513-562-602-563-SAVER
5566,200,0.0,A4,350gsm Recycled Uncoated,None,Double Sided,47.83,5,FLY-651-559-558-560-SAVER
5567,200,0.2,A3,100gsm Premium Smooth White Paper,None,Single Sided,44.58,6,FLY-554-663-652-568-SAVER
5568,200,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Double Sided,16.24,5,FLY-570-470-600-606-SAVER
5569,200,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Single Sided,21.43,5,FLY-528-569-603-472-SAVER
5570,200,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Double Sided,16.61,6,FLY-596-707-472-648-SAVER
5571,200,0.0,A5,130gsm Art Paper Silk Finish,None,Single Sided,18.86,5,FLY-476-519-554-612-SAVER
5572,200,0.0,1/3 A4 (DL),130gsm Art Paper Silk Finish,None,Single Sided,15.86,5,FLY-453-522-524-458-SAVER
5573,200,0.0,A4,170gsm Art Paper Gloss Finish,None,Single Sided,25.73,5,FLY-460-464-476-563-SAVER
5574,200,0.2,A3,170gsm Art Paper Gloss Finish,None,Double Sided,45.12,5,FLY-419-553-522-705-SAVER
5575,200,0.0,Square 210mm x 210mm,300gsm Art Board Coated,None,Double Sided,36.1,5,FLY-555-609-514-509-SAVER
5576,200,0.2,A6,100gsm Premium Smooth White Paper,None,Single Sided,15.09,6,FLY-512-546-656-611-SAVER
5577,200,0.0,A6,130gsm Art Paper Silk Finish,None,Double Sided,15.57,5,FLY-468-610-464-468-SAVER
5578,200,0.0,A6,170gsm Art Paper Silk Finish,None,Double Sided,16.24,5,FLY-510-649-513-464-SAVER
5579,200,0.0,A6,350gsm Recycled Uncoated,None,Double Sided,25.27,5,FLY-563-657-517-649-SAVER
5580,200,0.0,A5,170gsm Art Paper Silk Finish,None,Double Sided,22.56,5,FLY-564-574-602-511-SAVER
5581,200,0.0,A7,170gsm Art Paper Silk Finish,None,Double Sided,14.9,5,FLY-463-599-607-559-SAVER
5582,200,0.2,A7,300gsm Art Board Coated,None,Double Sided,16.24,5,FLY-461-565-472-656-SAVER
5583,200,0.0,A6,350gsm Art Board Silk Finish,None,Single Sided,17.15,5,FLY-605-600-601-606-SAVER
5584,200,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Single Sided,16.29,5,FLY-645-577-696-648-SAVER
5585,200,0.2,A7,120gsm Premium Smooth White Paper,None,Double Sided,17.59,6,FLY-511-520-552-520-SAVER
5586,200,0.0,A6,130gsm Art Paper Silk Finish,None,Single Sided,14.79,5,FLY-649-529-558-466-SAVER
5587,200,0.0,1/3 A4 (DL),350gsm Recycled Uncoated,None,Double Sided,28.88,5,FLY-620-571-561-469-SAVER
5588,200,0.2,A6,120gsm Premium Smooth White Paper,None,Single Sided,18.86,6,FLY-520-699-614-508-SAVER
5589,200,0.0,1/3 A4 (DL),170gsm Art Paper Silk Finish,None,Double Sided,17.15,5,FLY-558-606-515-560-SAVER
5590,200,0.0,A3,350gsm Recycled Uncoated,None,Single Sided,78.03,5,FLY-560-656-562-519-SAVER
5591,200,0.0,Square 148mm x 148mm,170gsm Art Paper Silk Finish,None,Double Sided,22.56,5,FLY-521-560-563-701-SAVER
5592,200,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Double Sided,19.85,6,FLY-611-551-613-514-SAVER
5593,200,0.0,A4,130gsm Art Paper Gloss Finish,None,Single Sided,23.15,5,FLY-601-697-615-463-SAVER
5594,200,0.0,1/3 A4 (DL),130gsm Art Paper Gloss Finish,None,Double Sided,16.7,5,FLY-693-514-565-564-SAVER
5595,200,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Double Sided,22.56,5,FLY-505-666-521-419-SAVER
5596,200,0.0,Square 105mm x 105mm,350gsm Recycled Uncoated,None,Double Sided,25.27,5,FLY-610-557-699-506-SAVER
5597,200,0.0,A5,350gsm Art Board Silk Finish,None,Single Sided,30.01,5,FLY-567-509-615-698-SAVER
5598,200,0.0,A6,350gsm Art Board Silk Finish,None,Double Sided,18.05,5,FLY-562-706-529-476-SAVER
5599,200,0.0,A5,130gsm Art Paper Silk Finish,None,Double Sided,19.85,5,FLY-548-601-610-618-SAVER
5600,200,0.0,Square 210mm x 210mm,350gsm Recycled Uncoated,None,Single Sided,45.44,5,FLY-468-460-461-614-SAVER
5601,200,0.2,A7,300gsm Art Board Coated,None,Single Sided,15.43,5,FLY-655-517-515-527-SAVER
5602,200,0.0,Square 210mm x 210mm,170gsm Art Paper Silk Finish,None,Double Sided,27.08,5,FLY-506-603-615-609-SAVER
5603,200,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Double Sided,26.71,6,FLY-464-616-515-520-SAVER
5604,200,0.0,Square 210mm x 210mm,130gsm Art Paper Silk Finish,None,Single Sided,23.15,5,FLY-548-462-573-566-SAVER
5605,200,0.2,1/3 A4 (DL),120gsm Premium Smooth White Paper,None,Double Sided,20.76,6,FLY-658-517-526-603-SAVER
5606,200,0.2,A4,100gsm Premium Smooth White Paper,None,Double Sided,26.71,6,FLY-561-511-476-552-SAVER
5607,200,0.2,A3,300gsm Art Board Coated,None,Double Sided,63.18,5,FLY-612-568-659-556-SAVER
5608,200,0.2,A3,170gsm Art Paper Silk Finish,None,Single Sided,42.86,5,FLY-464-561-425-544-SAVER
5609,200,0.0,A6,350gsm Recycled Uncoated,None,Single Sided,24.01,5,FLY-508-566-562-601-SAVER
5610,200,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Single Sided,15.09,6,FLY-704-461-567-565-SAVER
5611,200,0.2,A5,120gsm Premium Smooth White Paper,None,Double Sided,22.56,6,FLY-563-563-578-564-SAVER
5612,200,0.2,Square 105mm x 105mm,100gsm Premium Smooth White Paper,None,Double Sided,15.88,6,FLY-462-558-560-613-SAVER
5613,200,0.0,1/3 A4 (DL),300gsm Art Board Coated,None,Double Sided,19.85,5,FLY-520-756-701-608-SAVER
5614,200,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Double Sided,24.37,5,FLY-518-560-458-516-SAVER
5615,200,0.0,A7,130gsm Art Paper Gloss Finish,None,Double Sided,13.98,5,FLY-661-510-586-608-SAVER
5616,200,0.0,A5,170gsm Art Paper Silk Finish,None,Single Sided,21.43,5,FLY-572-515-518-622-SAVER
5617,200,0.2,Square 105mm x 105mm,120gsm Premium Smooth White Paper,None,Single Sided,18.86,6,FLY-663-694-473-564-SAVER
5618,200,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Single Sided,21.43,6,FLY-611-506-603-654-SAVER
5619,200,0.2,Square 210mm x 210mm,100gsm Premium Smooth White Paper,None,Single Sided,25.37,6,FLY-506-518-610-467-SAVER
5620,200,0.0,Square 105mm x 105mm,170gsm Art Paper Silk Finish,None,Single Sided,15.43,5,FLY-647-603-648-602-SAVER
5621,200,0.0,A6,300gsm Art Board Coated,None,Single Sided,18.86,5,FLY-525-602-433-476-SAVER
5622,200,0.0,Square 148mm x 148mm,170gsm Art Paper Gloss Finish,None,Single Sided,21.43,5,FLY-610-608-616-563-SAVER
5623,200,0.2,A7,100gsm Premium Smooth White Paper,None,Double Sided,14.08,6,FLY-519-612-554-521-SAVER
5624,200,0.0,Square 148mm x 148mm,350gsm Recycled Uncoated,None,Double Sided,32.49,5,FLY-562-514-461-463-SAVER
5625,200,0.0,A7,130gsm Art Paper Silk Finish,None,Single Sided,13.29,5,FLY-659-703-572-557-SAVER
5626,200,0.0,1/3 A4 (DL),350gsm Art Board Silk Finish,None,Single Sided,21.43,5,FLY-430-572-561-610-SAVER
5627,200,0.0,A5,350gsm Recycled Uncoated,None,Double Sided,32.49,5,FLY-558-611-509-468-SAVER
5628,200,0.0,Square 148mm x 148mm,130gsm Art Paper Gloss Finish,None,Single Sided,18.86,5,FLY-614-656-453-557-SAVER
5629,200,0.0,A6,130gsm Art Paper Gloss Finish,None,Single Sided,14.79,5,FLY-561-661-558-561-SAVER
5630,200,0.0,A4,130gsm Art Paper Gloss Finish,None,Double Sided,24.37,5,FLY-527-519-549-523-SAVER
5631,200,0.0,Square 210mm x 210mm,170gsm Art Paper Gloss Finish,None,Single Sided,25.73,5,FLY-506-554-607-507-SAVER
5632,200,0.2,1/3 A4 (DL),100gsm Premium Smooth White Paper,None,Single Sided,15.78,6,FLY-569-513-607-564-SAVER
5633,200,0.2,A7,120gsm Premium Smooth White Paper,None,Single Sided,16.72,6,FLY-546-601-601-555-SAVER
5634,200,0.2,A7,350gsm Art Board Silk Finish,None,Single Sided,15.43,5,FLY-473-615-513-661-SAVER
5635,200,0.0,Square 210mm x 210mm,350gsm Art Board Silk Finish,None,Double Sided,63.18,5,FLY-559-497-514-462-SAVER
5636,200,0.0,Square 210mm x 210mm,130gsm Art Paper Gloss Finish,None,Single Sided,23.15,5,FLY-559-699-613-611-SAVER
5637,200,0.2,Square 148mm x 148mm,120gsm Premium Smooth White Paper,None,Double Sided,22.56,6,FLY-567-666-644-514-SAVER
5638,200,0.2,A6,100gsm Premium Smooth White Paper,None,Double Sided,15.88,6,FLY-696-612-513-616-SAVER
5639,200,0.0,A5,130gsm Art Paper Gloss Finish,None,Double Sided,19.85,5,FLY-606-700-564-563-SAVER
5640,200,0.0,A5,300gsm Art Board Coated,None,Single Sided,28.29,5,FLY-466-701-515-519-SAVER
5641,200,0.0,A6,170gsm Art Paper Gloss Finish,None,Double Sided,16.24,5,FLY-466-563-520-505-SAVER
5642,200,0.0,Square 105mm x 105mm,350gsm Art Board Silk Finish,None,Single Sided,17.15,5,FLY-543-472-525-562-SAVER
5643,200,0.0,A7,170gsm Art Paper Gloss Finish,None,Single Sided,14.15,5,FLY-619-694-464-473-SAVER
5644,200,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Double Sided,19.85,5,FLY-519-505-603-518-SAVER
5645,200,0.0,A3,350gsm Art Board Silk Finish,None,Double Sided,63.18,5,FLY-600-652-559-418-SAVER
5646,200,0.2,A4,100gsm Premium Smooth White Paper,None,Single Sided,25.37,6,FLY-520-565-521-515-SAVER
5647,200,0.0,A7,170gsm Art Paper Gloss Finish,None,Double Sided,14.9,5,FLY-510-660-562-561-SAVER
5648,200,0.2,A5,100gsm Premium Smooth White Paper,None,Double Sided,18.05,6,FLY-605-653-555-522-SAVER
5649,200,0.0,Square 105mm x 105mm,300gsm Art Board Coated,None,Single Sided,18.86,5,FLY-698-715-508-600-SAVER
5650,200,0.0,Square 148mm x 148mm,130gsm Art Paper Silk Finish,None,Double Sided,19.85,5,FLY-405-508-523-603-SAVER
5651,200,0.0,A7,350gsm Recycled Uncoated,None,Single Sided,19.72,5,FLY-460-510-563-650-SAVER
5652,200,0.2,A3,100gsm Premium Smooth White Paper,None,Double Sided,46.93,6,FLY-653-525-608-523-SAVER
5653,200,0.0,A3,350gsm Art Board Silk Finish,None,Single Sided,60.02,5,FLY-514-561-525-612-SAVER
