SKU,Product Title,Quantity,Paper Size,Finished Size,Paper Type,Print Type,Turnaround,Print Page Number,Lamination,Cover,Fold Type,Print Orientation,Product Finishing,Cut Type,Sets,VAT Rate,Price £,SpotUV
R1-81d7feda59,Correx® by Corplex,5,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,15 Sets,20,307.23,None
R1-821fcdd0ec,Correx® by Corplex,3,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,9 Sets,20,166.85,None
R1-822c18cf82,Correx® by Corplex,1,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,14 Sets,20,256.48,None
R1-824f763684,Correx® by Corplex,35,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,14 Sets,20,559.81,None
R1-826838ac1e,Correx® by Corplex,7,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,3 Sets,20,88.43,None
R1-829339849d,Correx® by Corplex,10,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,11 Sets,20,279.60,None
R1-82a0ea9838,Correx® by Corplex,7,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,1 Set,20,25.91,None
R1-82a4fc4700,Correx® by Corplex,8,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,2 Sets,20,47.93,None
R1-82d176c558,Correx® by Corplex,50,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,3 Sets,20,409.10,None
R1-82d80dc55a,Correx® by Corplex,35,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,8 Sets,20,355.47,None
R1-82dcf246de,Correx® by Corplex,8,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,13 Sets,20,401.38,None
R1-82ee6ac804,Correx® by Corplex,8,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,13 Sets,20,304.82,None
R1-831238b31b,Correx® by Corplex,35,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,4 Sets,20,174.36,None
R1-8346fd70dc,Correx® by Corplex,3,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,8 Sets,20,188.52,None
R1-8349bc250e,Correx® by Corplex,6,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,5 Sets,20,286.66,None
R1-837ee5f139,Correx® by Corplex,40,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,15 Sets,20,1150.54,None
R1-8380ccd1f5,Correx® by Corplex,50,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,13 Sets,20,1975.49,None
R1-838ce1a5bf,Correx® by Corplex,35,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,13 Sets,20,2981.34,None
R1-839dcc70ed,Correx® by Corplex,1,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,11 Sets,20,181.69,None
R1-83afac3ae4,Correx® by Corplex,25,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,13 Sets,20,439.13,None
R1-83b271a69b,Correx® by Corplex,50,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,7 Sets,20,385.53,None
R1-83b28653ca,Correx® by Corplex,15,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,11 Sets,20,1257.49,None
R1-83b7683309,Correx® by Corplex,4,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,3 Sets,20,59.29,None
R1-83c0e6f9ba,Correx® by Corplex,15,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,5 Sets,20,150.53,None
R1-83c3b34f71,Correx® by Corplex,25,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,10 Sets,20,939.46,None
R1-83d3c7f1c5,Correx® by Corplex,5,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,2 Sets,20,55.30,None
R1-83e2639159,Correx® by Corplex,4,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,1 Set,20,49.71,None
R1-8420b25644,Correx® by Corplex,15,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,11 Sets,20,465.74,None
R1-845edc6e9b,Correx® by Corplex,30,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,1 Set,20,69.82,None
R1-84a46fe6c6,Correx® by Corplex,45,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,8 Sets,20,2604.56,None
R1-84c45dbfce,Correx® by Corplex,6,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,6 Sets,20,191.75,None
R1-84d67e10cc,Correx® by Corplex,45,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,12 Sets,20,609.74,None
R1-84ef346921,Correx® by Corplex,45,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,9 Sets,20,455.89,None
R1-85228f5967,Correx® by Corplex,8,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,6 Sets,20,469.46,None
R1-8539dea399,Correx® by Corplex,4,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,4 Sets,20,107.53,None
R1-854cc3d3fa,Correx® by Corplex,9,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,6 Sets,20,153.38,None
R1-856affeb41,Correx® by Corplex,6,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,7 Sets,20,245.96,None
R1-857bfe0f5f,Correx® by Corplex,35,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,11 Sets,20,1133.25,None
R1-858d00fea9,Correx® by Corplex,5,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,2 Sets,20,50.27,None
R1-859c882d85,Correx® by Corplex,20,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,11 Sets,20,356.67,None
R1-85a58c5828,Correx® by Corplex,15,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,1 Set,20,42.53,None
R1-85ac411e3c,Correx® by Corplex,6,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,2 Sets,20,46.01,None
R1-85b2e01e39,Correx® by Corplex,8,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,2 Sets,20,72.94,None
R1-85d2d7322d,Correx® by Corplex,6,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,15 Sets,20,865.76,None
R1-85d62bba7c,Correx® by Corplex,8,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,4 Sets,20,134.67,None
R1-85d7bfb3fa,Correx® by Corplex,15,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,13 Sets,20,369.19,None
R1-85ed249343,Correx® by Corplex,7,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,2 Sets,20,50.52,None
R1-85f1021d49,Correx® by Corplex,20,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,8 Sets,20,1271.75,None
R1-8631051805,Correx® by Corplex,4,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,11 Sets,20,298.10,None
R1-86393e7de2,Correx® by Corplex,20,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,8 Sets,20,278.49,None
R1-863e50ea6e,Correx® by Corplex,30,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,11 Sets,20,405.43,None
R1-864388b234,Correx® by Corplex,3,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,6 Sets,20,109.21,None
R1-864424248b,Correx® by Corplex,20,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,10 Sets,20,1591.69,None
R1-867296a675,Correx® by Corplex,40,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,9 Sets,20,396.29,None
R1-868ee8b37a,Correx® by Corplex,9,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,14 Sets,20,550.71,None
R1-86a133d015,Correx® by Corplex,50,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,8 Sets,20,790.12,None
R1-86ab515831,Correx® by Corplex,30,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,11 Sets,20,1095.82,None
R1-86aecc5359,Correx® by Corplex,50,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,10 Sets,20,988.90,None
R1-86b38394d7,Correx® by Corplex,6,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,12 Sets,20,384.46,None
R1-86c0af6338,Correx® by Corplex,40,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,6 Sets,20,1614.79,None
R1-86ccb22fc2,Correx® by Corplex,45,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,6 Sets,20,303.58,None
R1-86cf2d3d76,Correx® by Corplex,50,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,14 Sets,20,1260.40,None
R1-86d73fb8e9,Correx® by Corplex,10,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,10 Sets,20,254.36,None
R1-873a25a954,Correx® by Corplex,40,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,9 Sets,20,688.78,None
R1-8761619435,Correx® by Corplex,30,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,7 Sets,20,262.25,None
R1-8767dd526f,Correx® by Corplex,3,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,6 Sets,20,254.39,None
R1-877e5a8781,Correx® by Corplex,7,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,9 Sets,20,222.81,None
R1-8787e4db98,Correx® by Corplex,45,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,4 Sets,20,201.20,None
R1-87961509a9,Correx® by Corplex,35,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,1 Set,20,76.67,None
R1-87dba9bf9d,Correx® by Corplex,20,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,14 Sets,20,453.48,None
R1-87de85b951,Correx® by Corplex,6,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,6 Sets,20,166.18,None
R1-8884b651c4,Correx® by Corplex,20,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,5 Sets,20,246.96,None
R1-888e60e94d,Correx® by Corplex,10,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,7 Sets,20,196.25,None
R1-88aa02da7c,Correx® by Corplex,40,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,15 Sets,20,661.95,None
R1-88e9ba3c61,Correx® by Corplex,40,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,3 Sets,20,130.62,None
R1-88fce0f379,Correx® by Corplex,35,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,2 Sets,20,448.93,None
R1-8907b4e93e,Correx® by Corplex,8,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,8 Sets,20,626.21,None
R1-8924c4ec80,Correx® by Corplex,4,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,11 Sets,20,223.87,None
R1-892510f23e,Correx® by Corplex,40,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,8 Sets,20,611.83,None
R1-8932e3a284,Correx® by Corplex,35,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,2 Sets,20,90.61,None
R1-8936e42c02,Correx® by Corplex,40,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,6 Sets,20,753.36,None
R1-896034be72,Correx® by Corplex,7,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,4 Sets,20,90.68,None
R1-896faa9d1b,Correx® by Corplex,15,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,12 Sets,20,330.37,None
R1-89853b1d4d,Correx® by Corplex,30,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,11 Sets,20,452.08,None
R1-89a005adf9,Correx® by Corplex,40,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,5 Sets,20,217.59,None
R1-89ec0a0a01,Correx® by Corplex,7,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,7 Sets,20,173.59,None
R1-89f70219f2,Correx® by Corplex,40,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,15 Sets,20,713.07,None
R1-8a010b13ad,Correx® by Corplex,3,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,15 Sets,20,638.12,None
R1-8a08dba060,Correx® by Corplex,8,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,14 Sets,20,432.37,None
R1-8a2eeefba7,Correx® by Corplex,50,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,14 Sets,20,2128.03,None
R1-8a321e3267,Correx® by Corplex,8,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,10 Sets,20,409.42,None
R1-8a62332e51,Correx® by Corplex,5,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,8 Sets,20,409.93,None
R1-8a668aebb1,Correx® by Corplex,45,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,9 Sets,20,1130.30,None
R1-8a6d22d01d,Correx® by Corplex,9,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,15 Sets,20,590.19,None
R1-8aa3a69b5f,Correx® by Corplex,9,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,4 Sets,20,112.96,None
R1-8aaadc0f80,Correx® by Corplex,8,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,11 Sets,20,450.57,None
R1-8ac38c9ced,Correx® by Corplex,4,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,8 Sets,20,162.54,None
R1-8ae75762a2,Correx® by Corplex,15,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,7 Sets,20,325.16,None
R1-8aed0ffc10,Correx® by Corplex,25,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,1 Set,20,175.91,None
R1-8b1b0bd246,Correx® by Corplex,8,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,7 Sets,20,497.68,None
R1-8b4d21ae26,Correx® by Corplex,2,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,8 Sets,20,160.51,None
R1-8b91302fbe,Correx® by Corplex,5,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,7 Sets,20,358.36,None
R1-8ba6f01039,Correx® by Corplex,3,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,5 Sets,20,192.08,None
R1-8babc27f76,Correx® by Corplex,25,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,15 Sets,20,2892.81,None
R1-8bb3cf63f8,Correx® by Corplex,1,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,8 Sets,20,170.24,None
R1-8c15118946,Correx® by Corplex,35,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,4 Sets,20,178.90,None
R1-8c2d26f793,Correx® by Corplex,2,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,3 Sets,20,63.70,None
R1-8c6b4c78bc,Correx® by Corplex,15,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,3 Sets,20,94.98,None
R1-8c70e720d7,Correx® by Corplex,3,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,4 Sets,20,74.70,None
R1-8c97e1a895,Correx® by Corplex,45,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,15 Sets,20,692.28,None
R1-8c9e2ba864,Correx® by Corplex,30,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,1 Set,20,37.03,None
R1-8ca48a4c69,Correx® by Corplex,8,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,14 Sets,20,521.83,None
R1-8cb9ec9b8e,Correx® by Corplex,3,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,7 Sets,20,142.99,None
R1-8cd4fb6a8a,Correx® by Corplex,50,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,15 Sets,20,2280.58,None
R1-8cf3aa3b8c,Correx® by Corplex,30,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,4 Sets,20,146.25,None
R1-8d4d1dccba,Correx® by Corplex,35,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,9 Sets,20,1018.89,None
R1-8d5ad16511,Correx® by Corplex,5,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,6 Sets,20,172.86,None
R1-8d60c65531,Correx® by Corplex,3,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,6 Sets,20,141.33,None
R1-8d70d11ab9,Correx® by Corplex,50,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,15 Sets,20,736.16,None
R1-8d75d74469,Correx® by Corplex,20,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,12 Sets,20,596.19,None
R1-8d85766074,Correx® by Corplex,5,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,13 Sets,20,375.60,None
R1-8dc022e2f3,Correx® by Corplex,30,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,13 Sets,20,2893.32,None
R1-8dc69021de,Correx® by Corplex,6,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,9 Sets,20,518.30,None
R1-8dce6f4438,Correx® by Corplex,10,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,1 Set,20,92.56,None
R1-8df7b4e90a,Correx® by Corplex,6,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,7 Sets,20,213.16,None
R1-8e38b0479e,Correx® by Corplex,3,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,15 Sets,20,305.19,None
R1-8e6dbad878,Correx® by Corplex,3,A4,A4,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,9 Sets,20,180.40,None
R1-8e75b05751,Correx® by Corplex,7,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,4 Sets,20,118.41,None
R1-8e796a84d6,Correx® by Corplex,1,A1,A1,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,7 Sets,20,148.83,None
R1-8e94c5c019,Correx® by Corplex,35,A0,A0,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,3-4 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,3 Sets,20,679.15,None
R1-8ea38c70f6,Correx® by Corplex,20,A3,A3,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,7 Sets,20,250.35,None
R1-8eb729f016,Correx® by Corplex,4,A2,A2,3.5mm White Fluted CorrexÂ® by Corplex,Single Sided,2 Working Days,,No Lamination,,Flat,N/A,None,Square Cut,15 Sets,20,407.00,None
